RUN	scala.simulations.Browser.GetDataSimulation	getdatasimulation	1691011872760	 	3.3.1
USER	Get Data Scenario	1	START	1691011874508	1691011874508
USER	Get Data Scenario	2	START	1691011875017	1691011875017
REQUEST	2		Get Data	1691011875020	1691011875315	OK	 
USER	Get Data Scenario	3	START	1691011875515	1691011875515
USER	Get Data Scenario	4	START	1691011876014	1691011876014
REQUEST	4		Get Data	1691011876017	1691011876284	OK	 
REQUEST	2		Get Data	1691011876331	1691011876462	OK	 
USER	Get Data Scenario	5	START	1691011876513	1691011876513
REQUEST	3		Get Data	1691011875516	1691011876768	OK	 
REQUEST	5		Get Data	1691011876514	1691011876782	OK	 
REQUEST	4		Get Data	1691011877307	1691011877449	OK	 
USER	Get Data Scenario	6	START	1691011877509	1691011877509
REQUEST	2		Get Data	1691011877465	1691011877600	OK	 
REQUEST	5		Get Data	1691011877804	1691011877948	OK	 
USER	Get Data Scenario	7	START	1691011878006	1691011878006
REQUEST	7		Get Data	1691011878007	1691011878259	OK	 
USER	Get Data Scenario	8	START	1691011878530	1691011878530
REQUEST	4		Get Data	1691011878452	1691011878570	OK	 
REQUEST	3		Get Data	1691011877790	1691011878711	OK	 
REQUEST	8		Get Data	1691011878532	1691011878794	OK	 
REQUEST	6		Get Data	1691011877511	1691011878808	OK	 
REQUEST	2		Get Data	1691011878608	1691011878857	OK	 
USER	Get Data Scenario	9	START	1691011879023	1691011879023
REQUEST	5		Get Data	1691011878946	1691011879116	OK	 
REQUEST	9		Get Data	1691011879024	1691011879409	OK	 
USER	Get Data Scenario	10	START	1691011879520	1691011879520
REQUEST	7		Get Data	1691011879271	1691011879597	OK	 
REQUEST	4		Get Data	1691011879564	1691011879798	OK	 
REQUEST	10		Get Data	1691011879522	1691011879827	OK	 
REQUEST	8		Get Data	1691011879814	1691011879936	OK	 
REQUEST	6		Get Data	1691011879814	1691011880030	OK	 
REQUEST	2		Get Data	1691011879861	1691011880100	OK	 
REQUEST	5		Get Data	1691011880111	1691011880474	OK	 
USER	Get Data Scenario	11	START	1691011880524	1691011880524
REQUEST	9		Get Data	1691011880417	1691011880691	OK	 
REQUEST	7		Get Data	1691011880602	1691011880727	OK	 
REQUEST	11		Get Data	1691011880526	1691011880800	OK	 
USER	Get Data Scenario	12	START	1691011881018	1691011881018
REQUEST	10		Get Data	1691011880836	1691011881028	OK	 
REQUEST	2		Get Data	1691011881098	1691011881275	OK	 
REQUEST	6		Get Data	1691011881051	1691011881291	OK	 
REQUEST	12		Get Data	1691011881019	1691011881372	OK	 
USER	Get Data Scenario	13	START	1691011881518	1691011881518
REQUEST	5		Get Data	1691011881472	1691011881596	OK	 
REQUEST	11		Get Data	1691011881813	1691011881954	OK	 
