RUN	scala.simulations.Browser.GetDataSimulation	getdatasimulation	1687459067506	 	3.3.1
USER	Get Data Scenario	2	START	1687459069740	1687459069740
USER	Get Data Scenario	1	START	1687459069740	1687459069740
USER	Get Data Scenario	3	START	1687459069766	1687459069766
USER	Get Data Scenario	4	START	1687459069781	1687459069781
USER	Get Data Scenario	5	START	1687459069786	1687459069786
USER	Get Data Scenario	6	START	1687459069797	1687459069797
USER	Get Data Scenario	7	START	1687459069813	1687459069813
USER	Get Data Scenario	8	START	1687459069816	1687459069816
USER	Get Data Scenario	9	START	1687459069829	1687459069829
USER	Get Data Scenario	10	START	1687459069844	1687459069844
USER	Get Data Scenario	11	START	1687459069846	1687459069846
USER	Get Data Scenario	12	START	1687459069862	1687459069862
USER	Get Data Scenario	13	START	1687459069873	1687459069873
USER	Get Data Scenario	14	START	1687459069876	1687459069876
USER	Get Data Scenario	15	START	1687459069891	1687459069891
USER	Get Data Scenario	16	START	1687459069896	1687459069896
USER	Get Data Scenario	17	START	1687459069909	1687459069909
USER	Get Data Scenario	18	START	1687459069925	1687459069925
USER	Get Data Scenario	19	START	1687459069931	1687459069931
USER	Get Data Scenario	21	START	1687459069952	1687459069952
USER	Get Data Scenario	20	START	1687459069952	1687459069952
USER	Get Data Scenario	22	START	1687459069970	1687459069970
USER	Get Data Scenario	23	START	1687459069970	1687459069970
USER	Get Data Scenario	24	START	1687459069984	1687459069984
USER	Get Data Scenario	25	START	1687459069988	1687459069988
USER	Get Data Scenario	26	START	1687459070005	1687459070005
USER	Get Data Scenario	27	START	1687459070007	1687459070007
USER	Get Data Scenario	29	START	1687459070029	1687459070029
USER	Get Data Scenario	28	START	1687459070028	1687459070028
USER	Get Data Scenario	30	START	1687459070043	1687459070043
USER	Get Data Scenario	31	START	1687459070046	1687459070046
USER	Get Data Scenario	32	START	1687459070059	1687459070059
USER	Get Data Scenario	33	START	1687459070074	1687459070074
USER	Get Data Scenario	34	START	1687459070076	1687459070076
USER	Get Data Scenario	35	START	1687459070089	1687459070089
USER	Get Data Scenario	36	START	1687459070110	1687459070110
USER	Get Data Scenario	37	START	1687459070112	1687459070112
USER	Get Data Scenario	38	START	1687459070116	1687459070116
USER	Get Data Scenario	39	START	1687459070134	1687459070134
USER	Get Data Scenario	40	START	1687459070136	1687459070136
USER	Get Data Scenario	41	START	1687459070149	1687459070149
USER	Get Data Scenario	42	START	1687459070164	1687459070164
USER	Get Data Scenario	43	START	1687459070166	1687459070166
USER	Get Data Scenario	44	START	1687459070182	1687459070182
USER	Get Data Scenario	45	START	1687459070187	1687459070187
REQUEST	12		Get Data	1687459069872	1687459070133	OK	 
REQUEST	18		Get Data	1687459069927	1687459070145	OK	 
REQUEST	10		Get Data	1687459069846	1687459070168	OK	 
REQUEST	14		Get Data	1687459069878	1687459070142	OK	 
REQUEST	5		Get Data	1687459069796	1687459070101	OK	 
REQUEST	20		Get Data	1687459069971	1687459070153	OK	 
REQUEST	3		Get Data	1687459069794	1687459070124	OK	 
REQUEST	6		Get Data	1687459069798	1687459070142	OK	 
REQUEST	13		Get Data	1687459069874	1687459070196	OK	 
REQUEST	8		Get Data	1687459069817	1687459070160	OK	 
REQUEST	9		Get Data	1687459069830	1687459070093	OK	 
REQUEST	7		Get Data	1687459069814	1687459070093	OK	 
REQUEST	1		Get Data	1687459069791	1687459070101	OK	 
REQUEST	11		Get Data	1687459069847	1687459070130	OK	 
USER	Get Data Scenario	46	START	1687459070211	1687459070211
USER	Get Data Scenario	47	START	1687459070212	1687459070212
REQUEST	24		Get Data	1687459069986	1687459070216	OK	 
USER	Get Data Scenario	48	START	1687459070217	1687459070217
REQUEST	2		Get Data	1687459069793	1687459070216	OK	 
REQUEST	22		Get Data	1687459069971	1687459070220	OK	 
REQUEST	19		Get Data	1687459069935	1687459070220	OK	 
REQUEST	21		Get Data	1687459069969	1687459070226	OK	 
REQUEST	17		Get Data	1687459069911	1687459070226	OK	 
REQUEST	27		Get Data	1687459070009	1687459070229	OK	 
REQUEST	29		Get Data	1687459070030	1687459070230	OK	 
REQUEST	23		Get Data	1687459069973	1687459070229	OK	 
REQUEST	28		Get Data	1687459070031	1687459070231	OK	 
REQUEST	25		Get Data	1687459069990	1687459070232	OK	 
REQUEST	30		Get Data	1687459070045	1687459070234	OK	 
REQUEST	32		Get Data	1687459070061	1687459070238	OK	 
USER	Get Data Scenario	50	START	1687459070240	1687459070240
USER	Get Data Scenario	49	START	1687459070240	1687459070240
USER	Get Data Scenario	51	START	1687459070255	1687459070255
USER	Get Data Scenario	52	START	1687459070256	1687459070256
REQUEST	15		Get Data	1687459069894	1687459070259	OK	 
REQUEST	4		Get Data	1687459069795	1687459070265	OK	 
REQUEST	26		Get Data	1687459070008	1687459070265	OK	 
USER	Get Data Scenario	53	START	1687459070271	1687459070271
USER	Get Data Scenario	55	START	1687459070288	1687459070288
USER	Get Data Scenario	54	START	1687459070288	1687459070288
USER	Get Data Scenario	56	START	1687459070301	1687459070301
REQUEST	16		Get Data	1687459069900	1687459070306	OK	 
USER	Get Data Scenario	57	START	1687459070306	1687459070306
REQUEST	34		Get Data	1687459070077	1687459070316	OK	 
USER	Get Data Scenario	58	START	1687459070317	1687459070317
REQUEST	31		Get Data	1687459070047	1687459070317	OK	 
USER	Get Data Scenario	59	START	1687459070332	1687459070332
USER	Get Data Scenario	60	START	1687459070336	1687459070336
USER	Get Data Scenario	61	START	1687459070348	1687459070348
REQUEST	35		Get Data	1687459070091	1687459070354	OK	 
USER	Get Data Scenario	62	START	1687459070363	1687459070363
REQUEST	36		Get Data	1687459070112	1687459070365	OK	 
USER	Get Data Scenario	63	START	1687459070366	1687459070366
REQUEST	42		Get Data	1687459070165	1687459070379	OK	 
REQUEST	38		Get Data	1687459070118	1687459070379	OK	 
USER	Get Data Scenario	64	START	1687459070379	1687459070379
REQUEST	45		Get Data	1687459070189	1687459070389	OK	 
USER	Get Data Scenario	65	START	1687459070396	1687459070396
USER	Get Data Scenario	66	START	1687459070396	1687459070396
REQUEST	37		Get Data	1687459070113	1687459070402	OK	 
REQUEST	40		Get Data	1687459070137	1687459070402	OK	 
REQUEST	33		Get Data	1687459070075	1687459070405	OK	 
REQUEST	46		Get Data	1687459070215	1687459070409	OK	 
USER	Get Data Scenario	67	START	1687459070413	1687459070413
USER	Get Data Scenario	68	START	1687459070416	1687459070416
REQUEST	39		Get Data	1687459070136	1687459070416	OK	 
REQUEST	44		Get Data	1687459070184	1687459070417	OK	 
REQUEST	41		Get Data	1687459070151	1687459070418	OK	 
REQUEST	47		Get Data	1687459070216	1687459070434	OK	 
REQUEST	49		Get Data	1687459070243	1687459070434	OK	 
USER	Get Data Scenario	69	START	1687459070448	1687459070448
USER	Get Data Scenario	70	START	1687459070449	1687459070449
USER	Get Data Scenario	71	START	1687459070449	1687459070449
USER	Get Data Scenario	73	START	1687459070470	1687459070470
USER	Get Data Scenario	72	START	1687459070470	1687459070470
USER	Get Data Scenario	74	START	1687459070486	1687459070486
USER	Get Data Scenario	75	START	1687459070495	1687459070495
USER	Get Data Scenario	76	START	1687459070496	1687459070496
USER	Get Data Scenario	77	START	1687459070515	1687459070515
USER	Get Data Scenario	78	START	1687459070516	1687459070516
USER	Get Data Scenario	79	START	1687459070530	1687459070530
USER	Get Data Scenario	80	START	1687459070545	1687459070545
USER	Get Data Scenario	81	START	1687459070547	1687459070547
USER	Get Data Scenario	82	START	1687459070560	1687459070560
REQUEST	51		Get Data	1687459070257	1687459070573	OK	 
USER	Get Data Scenario	83	START	1687459070576	1687459070576
USER	Get Data Scenario	84	START	1687459070576	1687459070576
REQUEST	60		Get Data	1687459070337	1687459070576	OK	 
REQUEST	59		Get Data	1687459070334	1687459070577	OK	 
REQUEST	53		Get Data	1687459070272	1687459070577	OK	 
REQUEST	57		Get Data	1687459070307	1687459070581	OK	 
REQUEST	62		Get Data	1687459070365	1687459070582	OK	 
REQUEST	63		Get Data	1687459070369	1687459070582	OK	 
REQUEST	61		Get Data	1687459070349	1687459070585	OK	 
USER	Get Data Scenario	85	START	1687459070591	1687459070591
REQUEST	56		Get Data	1687459070303	1687459070591	OK	 
REQUEST	54		Get Data	1687459070290	1687459070594	OK	 
REQUEST	64		Get Data	1687459070381	1687459070592	OK	 
REQUEST	52		Get Data	1687459070257	1687459070594	OK	 
USER	Get Data Scenario	86	START	1687459070596	1687459070596
REQUEST	43		Get Data	1687459070167	1687459070599	OK	 
REQUEST	58		Get Data	1687459070319	1687459070605	OK	 
USER	Get Data Scenario	87	START	1687459070606	1687459070606
USER	Get Data Scenario	88	START	1687459070622	1687459070622
USER	Get Data Scenario	89	START	1687459070626	1687459070626
USER	Get Data Scenario	90	START	1687459070637	1687459070637
USER	Get Data Scenario	91	START	1687459070654	1687459070654
USER	Get Data Scenario	92	START	1687459070656	1687459070656
USER	Get Data Scenario	93	START	1687459070668	1687459070668
USER	Get Data Scenario	94	START	1687459070684	1687459070684
USER	Get Data Scenario	95	START	1687459070686	1687459070686
USER	Get Data Scenario	96	START	1687459070699	1687459070699
USER	Get Data Scenario	97	START	1687459070715	1687459070715
USER	Get Data Scenario	98	START	1687459070716	1687459070716
USER	Get Data Scenario	99	START	1687459070730	1687459070730
USER	Get Data Scenario	100	START	1687459070745	1687459070745
REQUEST	67		Get Data	1687459070414	1687459070784	OK	 
REQUEST	81		Get Data	1687459070548	1687459070785	OK	 
REQUEST	68		Get Data	1687459070417	1687459070785	OK	 
REQUEST	71		Get Data	1687459070453	1687459070790	OK	 
REQUEST	78		Get Data	1687459070518	1687459070790	OK	 
REQUEST	80		Get Data	1687459070547	1687459070808	OK	 
REQUEST	55		Get Data	1687459070290	1687459070808	OK	 
REQUEST	85		Get Data	1687459070596	1687459070808	OK	 
REQUEST	79		Get Data	1687459070531	1687459070808	OK	 
REQUEST	70		Get Data	1687459070452	1687459070810	OK	 
REQUEST	72		Get Data	1687459070474	1687459070811	OK	 
REQUEST	76		Get Data	1687459070498	1687459070811	OK	 
REQUEST	69		Get Data	1687459070450	1687459070811	OK	 
REQUEST	73		Get Data	1687459070473	1687459070808	OK	 
REQUEST	65		Get Data	1687459070397	1687459070813	OK	 
REQUEST	88		Get Data	1687459070625	1687459070818	OK	 
REQUEST	75		Get Data	1687459070496	1687459070818	OK	 
REQUEST	82		Get Data	1687459070562	1687459070818	OK	 
REQUEST	66		Get Data	1687459070398	1687459070819	OK	 
REQUEST	86		Get Data	1687459070597	1687459070824	OK	 
REQUEST	74		Get Data	1687459070490	1687459070840	OK	 
REQUEST	89		Get Data	1687459070627	1687459070845	KO	jsonPath($).find.exists preparation crashed: Jackson failed to parse into a valid AST: c.f.j.d.e.MismatchedInputException: No content to map due to end-of-input  at [Source: (io.gatling.commons.util.FastByteArrayInputStream); line: 1, column: 0]
REQUEST	90		Get Data	1687459070640	1687459070864	OK	 
REQUEST	92		Get Data	1687459070657	1687459070870	OK	 
REQUEST	93		Get Data	1687459070669	1687459070872	OK	 
REQUEST	91		Get Data	1687459070657	1687459070873	OK	 
REQUEST	95		Get Data	1687459070687	1687459070897	OK	 
REQUEST	94		Get Data	1687459070686	1687459070899	OK	 
REQUEST	87		Get Data	1687459070608	1687459070901	OK	 
REQUEST	96		Get Data	1687459070700	1687459070944	OK	 
REQUEST	98		Get Data	1687459070718	1687459070947	OK	 
REQUEST	97		Get Data	1687459070717	1687459071011	OK	 
REQUEST	100		Get Data	1687459070747	1687459071012	OK	 
REQUEST	77		Get Data	1687459070517	1687459071014	OK	 
REQUEST	99		Get Data	1687459070731	1687459071015	OK	 
REQUEST	9		Get Data	1687459071118	1687459071224	OK	 
REQUEST	7		Get Data	1687459071117	1687459071223	OK	 
REQUEST	1		Get Data	1687459071131	1687459071271	OK	 
REQUEST	3		Get Data	1687459071147	1687459071271	OK	 
REQUEST	6		Get Data	1687459071166	1687459071280	OK	 
REQUEST	12		Get Data	1687459071163	1687459071281	OK	 
REQUEST	5		Get Data	1687459071132	1687459071289	OK	 
REQUEST	11		Get Data	1687459071164	1687459071289	OK	 
REQUEST	20		Get Data	1687459071197	1687459071311	OK	 
REQUEST	18		Get Data	1687459071167	1687459071315	OK	 
REQUEST	10		Get Data	1687459071196	1687459071317	OK	 
REQUEST	8		Get Data	1687459071194	1687459071320	OK	 
REQUEST	13		Get Data	1687459071225	1687459071347	OK	 
REQUEST	19		Get Data	1687459071258	1687459071374	OK	 
REQUEST	28		Get Data	1687459071260	1687459071378	OK	 
REQUEST	22		Get Data	1687459071258	1687459071379	OK	 
REQUEST	2		Get Data	1687459071257	1687459071380	OK	 
REQUEST	30		Get Data	1687459071262	1687459071381	OK	 
REQUEST	23		Get Data	1687459071261	1687459071381	OK	 
REQUEST	25		Get Data	1687459071261	1687459071381	OK	 
REQUEST	21		Get Data	1687459071259	1687459071381	OK	 
REQUEST	26		Get Data	1687459071278	1687459071383	OK	 
REQUEST	24		Get Data	1687459071256	1687459071389	OK	 
REQUEST	29		Get Data	1687459071260	1687459071390	OK	 
REQUEST	17		Get Data	1687459071259	1687459071392	OK	 
REQUEST	4		Get Data	1687459071277	1687459071410	OK	 
REQUEST	27		Get Data	1687459071260	1687459071415	OK	 
REQUEST	32		Get Data	1687459071262	1687459071439	OK	 
REQUEST	31		Get Data	1687459071336	1687459071439	OK	 
REQUEST	16		Get Data	1687459071332	1687459071454	OK	 
REQUEST	34		Get Data	1687459071337	1687459071457	OK	 
REQUEST	15		Get Data	1687459071278	1687459071462	OK	 
REQUEST	14		Get Data	1687459071195	1687459071473	OK	 
REQUEST	35		Get Data	1687459071366	1687459071482	OK	 
REQUEST	36		Get Data	1687459071376	1687459071495	OK	 
REQUEST	42		Get Data	1687459071396	1687459071515	OK	 
REQUEST	37		Get Data	1687459071426	1687459071545	OK	 
REQUEST	40		Get Data	1687459071426	1687459071552	OK	 
REQUEST	33		Get Data	1687459071425	1687459071557	OK	 
REQUEST	46		Get Data	1687459071427	1687459071562	OK	 
REQUEST	47		Get Data	1687459071463	1687459071565	OK	 
REQUEST	41		Get Data	1687459071463	1687459071583	OK	 
REQUEST	39		Get Data	1687459071461	1687459071587	OK	 
REQUEST	49		Get Data	1687459071464	1687459071620	OK	 
REQUEST	44		Get Data	1687459071462	1687459071685	OK	 
REQUEST	51		Get Data	1687459071590	1687459071707	OK	 
REQUEST	62		Get Data	1687459071609	1687459071716	OK	 
REQUEST	59		Get Data	1687459071608	1687459071719	OK	 
REQUEST	57		Get Data	1687459071608	1687459071723	OK	 
REQUEST	60		Get Data	1687459071607	1687459071723	OK	 
REQUEST	63		Get Data	1687459071609	1687459071727	OK	 
REQUEST	53		Get Data	1687459071607	1687459071750	OK	 
