RUN	scala.simulations.Browser.GetDataSimulation	getdatasimulation	1687287975646	 	3.3.1
USER	Get Data Scenario	1	START	1687287977427	1687287977427
USER	Get Data Scenario	2	START	1687287977448	1687287977448
USER	Get Data Scenario	3	START	1687287977465	1687287977465
USER	Get Data Scenario	4	START	1687287977494	1687287977494
USER	Get Data Scenario	5	START	1687287977510	1687287977510
USER	Get Data Scenario	6	START	1687287977526	1687287977526
USER	Get Data Scenario	7	START	1687287977545	1687287977545
USER	Get Data Scenario	8	START	1687287977573	1687287977573
USER	Get Data Scenario	9	START	1687287977588	1687287977588
USER	Get Data Scenario	10	START	1687287977605	1687287977605
USER	Get Data Scenario	11	START	1687287977653	1687287977653
USER	Get Data Scenario	12	START	1687287977654	1687287977654
USER	Get Data Scenario	13	START	1687287977665	1687287977665
USER	Get Data Scenario	14	START	1687287977698	1687287977698
USER	Get Data Scenario	15	START	1687287977710	1687287977710
USER	Get Data Scenario	16	START	1687287977725	1687287977725
USER	Get Data Scenario	17	START	1687287977745	1687287977745
USER	Get Data Scenario	18	START	1687287977772	1687287977772
USER	Get Data Scenario	19	START	1687287977788	1687287977788
USER	Get Data Scenario	20	START	1687287977805	1687287977805
USER	Get Data Scenario	21	START	1687287977835	1687287977835
USER	Get Data Scenario	22	START	1687287977851	1687287977851
USER	Get Data Scenario	23	START	1687287977866	1687287977866
USER	Get Data Scenario	24	START	1687287977885	1687287977885
USER	Get Data Scenario	25	START	1687287977913	1687287977913
USER	Get Data Scenario	26	START	1687287977928	1687287977928
USER	Get Data Scenario	27	START	1687287977945	1687287977945
USER	Get Data Scenario	28	START	1687287977974	1687287977974
USER	Get Data Scenario	29	START	1687287977989	1687287977989
USER	Get Data Scenario	30	START	1687287978005	1687287978005
REQUEST	10		Get Data	1687287977606	1687287977932	OK	 
REQUEST	7		Get Data	1687287977546	1687287977932	OK	 
USER	Get Data Scenario	31	START	1687287978035	1687287978035
REQUEST	6		Get Data	1687287977527	1687287978048	OK	 
USER	Get Data Scenario	32	START	1687287978050	1687287978050
USER	Get Data Scenario	33	START	1687287978066	1687287978066
USER	Get Data Scenario	34	START	1687287978085	1687287978085
USER	Get Data Scenario	35	START	1687287978112	1687287978112
USER	Get Data Scenario	36	START	1687287978127	1687287978127
USER	Get Data Scenario	37	START	1687287978145	1687287978145
USER	Get Data Scenario	38	START	1687287978175	1687287978175
USER	Get Data Scenario	39	START	1687287978189	1687287978189
USER	Get Data Scenario	40	START	1687287978205	1687287978205
REQUEST	4		Get Data	1687287977496	1687287978223	OK	 
REQUEST	18		Get Data	1687287977773	1687287978227	OK	 
REQUEST	15		Get Data	1687287977712	1687287978228	OK	 
REQUEST	5		Get Data	1687287977512	1687287978229	OK	 
USER	Get Data Scenario	41	START	1687287978235	1687287978235
REQUEST	16		Get Data	1687287977727	1687287978241	OK	 
USER	Get Data Scenario	42	START	1687287978251	1687287978251
USER	Get Data Scenario	43	START	1687287978269	1687287978269
