RUN	scala.simulations.Browser.GetDataSimulation	getdatasimulation	1686148941177	 	3.3.1
USER	Get Data Scenario	1	START	1686148942702	1686148942702
USER	Get Data Scenario	2	START	1686148942702	1686148942702
USER	Get Data Scenario	3	START	1686148942728	1686148942728
USER	Get Data Scenario	4	START	1686148942744	1686148942744
USER	Get Data Scenario	5	START	1686148942747	1686148942747
USER	Get Data Scenario	6	START	1686148942761	1686148942761
USER	Get Data Scenario	7	START	1686148942775	1686148942775
USER	Get Data Scenario	8	START	1686148942777	1686148942777
USER	Get Data Scenario	9	START	1686148942797	1686148942797
USER	Get Data Scenario	12	START	1686148942821	1686148942821
USER	Get Data Scenario	11	START	1686148942821	1686148942821
USER	Get Data Scenario	10	START	1686148942821	1686148942821
USER	Get Data Scenario	14	START	1686148942838	1686148942838
USER	Get Data Scenario	13	START	1686148942838	1686148942838
USER	Get Data Scenario	15	START	1686148942856	1686148942856
USER	Get Data Scenario	16	START	1686148942857	1686148942857
USER	Get Data Scenario	17	START	1686148942883	1686148942883
USER	Get Data Scenario	18	START	1686148942883	1686148942883
USER	Get Data Scenario	19	START	1686148942887	1686148942887
USER	Get Data Scenario	20	START	1686148942898	1686148942898
USER	Get Data Scenario	21	START	1686148942914	1686148942914
USER	Get Data Scenario	22	START	1686148942917	1686148942917
USER	Get Data Scenario	23	START	1686148942929	1686148942929
USER	Get Data Scenario	24	START	1686148942945	1686148942945
USER	Get Data Scenario	25	START	1686148942947	1686148942947
USER	Get Data Scenario	26	START	1686148942959	1686148942959
USER	Get Data Scenario	27	START	1686148942975	1686148942975
USER	Get Data Scenario	28	START	1686148942977	1686148942977
USER	Get Data Scenario	29	START	1686148942990	1686148942990
USER	Get Data Scenario	30	START	1686148943007	1686148943007
USER	Get Data Scenario	31	START	1686148943007	1686148943007
USER	Get Data Scenario	32	START	1686148943021	1686148943021
USER	Get Data Scenario	33	START	1686148943036	1686148943036
USER	Get Data Scenario	34	START	1686148943038	1686148943038
USER	Get Data Scenario	35	START	1686148943051	1686148943051
USER	Get Data Scenario	36	START	1686148943071	1686148943071
USER	Get Data Scenario	37	START	1686148943071	1686148943071
REQUEST	5		Get Data	1686148942762	1686148942986	OK	 
REQUEST	4		Get Data	1686148942762	1686148942992	OK	 
REQUEST	2		Get Data	1686148942750	1686148942992	OK	 
REQUEST	8		Get Data	1686148942779	1686148943060	OK	 
REQUEST	7		Get Data	1686148942778	1686148942997	OK	 
REQUEST	3		Get Data	1686148942751	1686148942991	OK	 
REQUEST	1		Get Data	1686148942748	1686148942983	OK	 
REQUEST	13		Get Data	1686148942840	1686148943082	OK	 
USER	Get Data Scenario	38	START	1686148943083	1686148943083
USER	Get Data Scenario	39	START	1686148943087	1686148943087
USER	Get Data Scenario	40	START	1686148943097	1686148943097
USER	Get Data Scenario	41	START	1686148943112	1686148943112
USER	Get Data Scenario	42	START	1686148943117	1686148943117
USER	Get Data Scenario	43	START	1686148943128	1686148943128
USER	Get Data Scenario	44	START	1686148943143	1686148943143
USER	Get Data Scenario	45	START	1686148943147	1686148943147
USER	Get Data Scenario	46	START	1686148943159	1686148943159
REQUEST	11		Get Data	1686148942824	1686148943161	OK	 
REQUEST	9		Get Data	1686148942800	1686148943163	OK	 
REQUEST	14		Get Data	1686148942842	1686148943164	OK	 
REQUEST	10		Get Data	1686148942825	1686148943165	OK	 
REQUEST	6		Get Data	1686148942763	1686148943166	OK	 
REQUEST	19		Get Data	1686148942889	1686148943167	OK	 
REQUEST	15		Get Data	1686148942857	1686148943168	OK	 
REQUEST	16		Get Data	1686148942862	1686148943168	OK	 
REQUEST	17		Get Data	1686148942885	1686148943171	OK	 
REQUEST	27		Get Data	1686148942976	1686148943174	OK	 
REQUEST	24		Get Data	1686148942946	1686148943176	OK	 
REQUEST	25		Get Data	1686148942948	1686148943176	OK	 
USER	Get Data Scenario	47	START	1686148943176	1686148943176
USER	Get Data Scenario	48	START	1686148943177	1686148943177
REQUEST	20		Get Data	1686148942899	1686148943177	OK	 
REQUEST	26		Get Data	1686148942962	1686148943178	OK	 
REQUEST	12		Get Data	1686148942823	1686148943179	OK	 
REQUEST	28		Get Data	1686148942978	1686148943180	OK	 
REQUEST	18		Get Data	1686148942886	1686148943184	OK	 
USER	Get Data Scenario	49	START	1686148943190	1686148943190
USER	Get Data Scenario	50	START	1686148943206	1686148943206
USER	Get Data Scenario	51	START	1686148943207	1686148943207
USER	Get Data Scenario	52	START	1686148943220	1686148943220
USER	Get Data Scenario	53	START	1686148943235	1686148943235
USER	Get Data Scenario	54	START	1686148943237	1686148943237
USER	Get Data Scenario	55	START	1686148943250	1686148943250
REQUEST	23		Get Data	1686148942931	1686148943258	OK	 
USER	Get Data Scenario	56	START	1686148943266	1686148943266
USER	Get Data Scenario	57	START	1686148943267	1686148943267
REQUEST	29		Get Data	1686148942992	1686148943272	OK	 
REQUEST	21		Get Data	1686148942915	1686148943272	OK	 
REQUEST	34		Get Data	1686148943040	1686148943272	OK	 
REQUEST	31		Get Data	1686148943009	1686148943273	OK	 
REQUEST	33		Get Data	1686148943039	1686148943274	OK	 
REQUEST	32		Get Data	1686148943023	1686148943276	OK	 
REQUEST	35		Get Data	1686148943056	1686148943280	OK	 
USER	Get Data Scenario	58	START	1686148943281	1686148943281
REQUEST	36		Get Data	1686148943073	1686148943283	OK	 
USER	Get Data Scenario	60	START	1686148943297	1686148943297
USER	Get Data Scenario	59	START	1686148943297	1686148943297
USER	Get Data Scenario	61	START	1686148943312	1686148943312
USER	Get Data Scenario	62	START	1686148943317	1686148943317
USER	Get Data Scenario	63	START	1686148943329	1686148943329
USER	Get Data Scenario	64	START	1686148943342	1686148943342
USER	Get Data Scenario	65	START	1686148943347	1686148943347
USER	Get Data Scenario	66	START	1686148943360	1686148943360
REQUEST	22		Get Data	1686148942918	1686148943361	OK	 
REQUEST	30		Get Data	1686148943008	1686148943361	OK	 
REQUEST	37		Get Data	1686148943074	1686148943361	OK	 
REQUEST	38		Get Data	1686148943085	1686148943363	OK	 
REQUEST	39		Get Data	1686148943088	1686148943363	OK	 
REQUEST	44		Get Data	1686148943145	1686148943368	OK	 
REQUEST	41		Get Data	1686148943113	1686148943369	OK	 
REQUEST	46		Get Data	1686148943161	1686148943371	OK	 
USER	Get Data Scenario	67	START	1686148943373	1686148943373
