RUN	scala.simulations.Browser.GetDataSimulation	getdatasimulation	1686172835810	 	3.3.1
USER	Get Data Scenario	2	START	1686172838267	1686172838267
USER	Get Data Scenario	1	START	1686172838267	1686172838267
USER	Get Data Scenario	3	START	1686172838289	1686172838289
USER	Get Data Scenario	4	START	1686172838304	1686172838304
USER	Get Data Scenario	5	START	1686172838308	1686172838308
USER	Get Data Scenario	6	START	1686172838320	1686172838320
USER	Get Data Scenario	7	START	1686172838336	1686172838336
USER	Get Data Scenario	8	START	1686172838339	1686172838339
USER	Get Data Scenario	9	START	1686172838353	1686172838353
USER	Get Data Scenario	10	START	1686172838366	1686172838366
USER	Get Data Scenario	11	START	1686172838368	1686172838368
USER	Get Data Scenario	12	START	1686172838388	1686172838388
USER	Get Data Scenario	13	START	1686172838397	1686172838397
USER	Get Data Scenario	14	START	1686172838399	1686172838399
USER	Get Data Scenario	15	START	1686172838413	1686172838413
USER	Get Data Scenario	16	START	1686172838418	1686172838418
USER	Get Data Scenario	18	START	1686172838443	1686172838443
USER	Get Data Scenario	17	START	1686172838443	1686172838443
USER	Get Data Scenario	20	START	1686172838459	1686172838459
USER	Get Data Scenario	19	START	1686172838458	1686172838458
USER	Get Data Scenario	21	START	1686172838474	1686172838474
USER	Get Data Scenario	22	START	1686172838478	1686172838478
USER	Get Data Scenario	23	START	1686172838490	1686172838490
USER	Get Data Scenario	24	START	1686172838505	1686172838505
USER	Get Data Scenario	25	START	1686172838508	1686172838508
USER	Get Data Scenario	26	START	1686172838521	1686172838521
USER	Get Data Scenario	27	START	1686172838536	1686172838536
USER	Get Data Scenario	28	START	1686172838538	1686172838538
USER	Get Data Scenario	29	START	1686172838552	1686172838552
USER	Get Data Scenario	30	START	1686172838568	1686172838568
USER	Get Data Scenario	31	START	1686172838568	1686172838568
USER	Get Data Scenario	32	START	1686172838584	1686172838584
USER	Get Data Scenario	33	START	1686172838588	1686172838588
USER	Get Data Scenario	34	START	1686172838599	1686172838599
USER	Get Data Scenario	35	START	1686172838615	1686172838615
USER	Get Data Scenario	36	START	1686172838618	1686172838618
USER	Get Data Scenario	37	START	1686172838630	1686172838630
USER	Get Data Scenario	38	START	1686172838645	1686172838645
USER	Get Data Scenario	39	START	1686172838648	1686172838648
USER	Get Data Scenario	40	START	1686172838660	1686172838660
USER	Get Data Scenario	41	START	1686172838677	1686172838677
USER	Get Data Scenario	42	START	1686172838678	1686172838678
REQUEST	16		Get Data	1686172838420	1686172838668	OK	 
REQUEST	10		Get Data	1686172838368	1686172838616	OK	 
REQUEST	8		Get Data	1686172838341	1686172838664	OK	 
REQUEST	7		Get Data	1686172838337	1686172838615	OK	 
REQUEST	12		Get Data	1686172838390	1686172838665	OK	 
REQUEST	14		Get Data	1686172838400	1686172838668	OK	 
REQUEST	11		Get Data	1686172838369	1686172838670	OK	 
REQUEST	15		Get Data	1686172838414	1686172838668	OK	 
REQUEST	2		Get Data	1686172838306	1686172838616	OK	 
REQUEST	6		Get Data	1686172838322	1686172838615	OK	 
REQUEST	9		Get Data	1686172838354	1686172838593	OK	 
REQUEST	5		Get Data	1686172838309	1686172838633	OK	 
REQUEST	4		Get Data	1686172838308	1686172838615	OK	 
USER	Get Data Scenario	43	START	1686172838690	1686172838690
USER	Get Data Scenario	44	START	1686172838708	1686172838708
USER	Get Data Scenario	45	START	1686172838709	1686172838709
USER	Get Data Scenario	46	START	1686172838720	1686172838720
REQUEST	13		Get Data	1686172838398	1686172838741	OK	 
USER	Get Data Scenario	47	START	1686172838744	1686172838744
USER	Get Data Scenario	48	START	1686172838744	1686172838744
USER	Get Data Scenario	49	START	1686172838749	1686172838749
USER	Get Data Scenario	50	START	1686172838765	1686172838765
USER	Get Data Scenario	51	START	1686172838768	1686172838768
