RUN	scala.simulations.Browser.GetDataSimulation	getdatasimulation	1686148566992	 	3.3.1
USER	Get Data Scenario	1	START	1686148568630	1686148568630
USER	Get Data Scenario	2	START	1686148568656	1686148568656
USER	Get Data Scenario	3	START	1686148568671	1686148568671
USER	Get Data Scenario	4	START	1686148568691	1686148568691
USER	Get Data Scenario	5	START	1686148568717	1686148568717
USER	Get Data Scenario	6	START	1686148568733	1686148568733
USER	Get Data Scenario	7	START	1686148568750	1686148568750
USER	Get Data Scenario	8	START	1686148568780	1686148568780
USER	Get Data Scenario	9	START	1686148568796	1686148568796
USER	Get Data Scenario	10	START	1686148568825	1686148568825
USER	Get Data Scenario	11	START	1686148568841	1686148568841
USER	Get Data Scenario	12	START	1686148568856	1686148568856
USER	Get Data Scenario	13	START	1686148568871	1686148568871
USER	Get Data Scenario	14	START	1686148568890	1686148568890
USER	Get Data Scenario	15	START	1686148568918	1686148568918
USER	Get Data Scenario	16	START	1686148568933	1686148568933
USER	Get Data Scenario	17	START	1686148568950	1686148568950
USER	Get Data Scenario	18	START	1686148568979	1686148568979
USER	Get Data Scenario	19	START	1686148568995	1686148568995
USER	Get Data Scenario	20	START	1686148569011	1686148569011
USER	Get Data Scenario	21	START	1686148569030	1686148569030
REQUEST	1		Get Data	1686148568666	1686148568977	OK	 
USER	Get Data Scenario	22	START	1686148569057	1686148569057
REQUEST	5		Get Data	1686148568719	1686148569066	OK	 
USER	Get Data Scenario	23	START	1686148569073	1686148569073
REQUEST	9		Get Data	1686148568797	1686148569075	OK	 
USER	Get Data Scenario	24	START	1686148569091	1686148569091
USER	Get Data Scenario	25	START	1686148569120	1686148569120
USER	Get Data Scenario	26	START	1686148569135	1686148569135
USER	Get Data Scenario	27	START	1686148569151	1686148569151
REQUEST	4		Get Data	1686148568692	1686148569167	OK	 
REQUEST	3		Get Data	1686148568672	1686148569167	OK	 
USER	Get Data Scenario	28	START	1686148569170	1686148569170
USER	Get Data Scenario	29	START	1686148569198	1686148569198
USER	Get Data Scenario	30	START	1686148569213	1686148569213
USER	Get Data Scenario	31	START	1686148569230	1686148569230
USER	Get Data Scenario	32	START	1686148569259	1686148569259
USER	Get Data Scenario	33	START	1686148569274	1686148569274
REQUEST	15		Get Data	1686148568919	1686148569283	OK	 
REQUEST	16		Get Data	1686148568934	1686148569283	OK	 
USER	Get Data Scenario	34	START	1686148569290	1686148569290
REQUEST	12		Get Data	1686148568857	1686148569296	OK	 
USER	Get Data Scenario	35	START	1686148569321	1686148569321
USER	Get Data Scenario	36	START	1686148569337	1686148569337
USER	Get Data Scenario	37	START	1686148569353	1686148569353
REQUEST	8		Get Data	1686148568781	1686148569364	OK	 
REQUEST	13		Get Data	1686148568872	1686148569364	OK	 
REQUEST	17		Get Data	1686148568952	1686148569365	OK	 
REQUEST	7		Get Data	1686148568752	1686148569366	OK	 
REQUEST	11		Get Data	1686148568842	1686148569366	OK	 
REQUEST	2		Get Data	1686148568667	1686148569366	OK	 
USER	Get Data Scenario	38	START	1686148569370	1686148569370
USER	Get Data Scenario	39	START	1686148569399	1686148569399
USER	Get Data Scenario	40	START	1686148569414	1686148569414
USER	Get Data Scenario	41	START	1686148569431	1686148569431
REQUEST	26		Get Data	1686148569137	1686148569461	OK	 
USER	Get Data Scenario	42	START	1686148569463	1686148569463
USER	Get Data Scenario	43	START	1686148569475	1686148569475
REQUEST	28		Get Data	1686148569171	1686148569476	OK	 
REQUEST	23		Get Data	1686148569074	1686148569477	OK	 
USER	Get Data Scenario	44	START	1686148569490	1686148569490
USER	Get Data Scenario	45	START	1686148569510	1686148569510
USER	Get Data Scenario	46	START	1686148569537	1686148569537
USER	Get Data Scenario	47	START	1686148569552	1686148569552
REQUEST	33		Get Data	1686148569276	1686148569559	OK	 
REQUEST	27		Get Data	1686148569152	1686148569560	OK	 
REQUEST	19		Get Data	1686148568996	1686148569561	OK	 
REQUEST	30		Get Data	1686148569214	1686148569562	OK	 
REQUEST	25		Get Data	1686148569121	1686148569568	OK	 
USER	Get Data Scenario	48	START	1686148569570	1686148569570
USER	Get Data Scenario	49	START	1686148569598	1686148569598
USER	Get Data Scenario	50	START	1686148569614	1686148569614
REQUEST	6		Get Data	1686148568734	1686148569660	OK	 
REQUEST	21		Get Data	1686148569032	1686148569663	OK	 
REQUEST	20		Get Data	1686148569012	1686148569662	OK	 
REQUEST	35		Get Data	1686148569322	1686148569663	OK	 
REQUEST	24		Get Data	1686148569092	1686148569664	OK	 
REQUEST	36		Get Data	1686148569337	1686148569664	OK	 
REQUEST	37		Get Data	1686148569354	1686148569665	OK	 
REQUEST	38		Get Data	1686148569371	1686148569669	OK	 
REQUEST	39		Get Data	1686148569400	1686148569761	OK	 
REQUEST	41		Get Data	1686148569432	1686148569765	OK	 
REQUEST	46		Get Data	1686148569538	1686148569770	OK	 
REQUEST	32		Get Data	1686148569260	1686148569861	OK	 
REQUEST	31		Get Data	1686148569232	1686148569868	OK	 
REQUEST	10		Get Data	1686148568827	1686148570069	OK	 
REQUEST	44		Get Data	1686148569492	1686148570071	OK	 
REQUEST	14		Get Data	1686148568892	1686148570071	OK	 
REQUEST	47		Get Data	1686148569553	1686148570073	OK	 
REQUEST	18		Get Data	1686148568980	1686148570080	OK	 
REQUEST	43		Get Data	1686148569477	1686148570115	OK	 
REQUEST	45		Get Data	1686148569511	1686148570118	OK	 
REQUEST	50		Get Data	1686148569615	1686148570119	OK	 
REQUEST	34		Get Data	1686148569292	1686148570120	OK	 
REQUEST	40		Get Data	1686148569416	1686148570123	OK	 
REQUEST	29		Get Data	1686148569201	1686148570158	OK	 
REQUEST	1		Get Data	1686148570003	1686148570171	OK	 
REQUEST	42		Get Data	1686148569464	1686148570215	OK	 
REQUEST	5		Get Data	1686148570081	1686148570248	OK	 
REQUEST	22		Get Data	1686148569058	1686148570327	OK	 
REQUEST	4		Get Data	1686148570173	1686148570333	OK	 
REQUEST	9		Get Data	1686148570095	1686148570345	OK	 
REQUEST	3		Get Data	1686148570172	1686148570494	OK	 
REQUEST	8		Get Data	1686148570375	1686148570496	OK	 
REQUEST	13		Get Data	1686148570375	1686148570520	OK	 
REQUEST	16		Get Data	1686148570299	1686148570537	OK	 
REQUEST	7		Get Data	1686148570376	1686148570565	OK	 
REQUEST	15		Get Data	1686148570299	1686148570568	OK	 
REQUEST	12		Get Data	1686148570314	1686148570596	OK	 
REQUEST	11		Get Data	1686148570375	1686148570658	OK	 
REQUEST	17		Get Data	1686148570374	1686148570688	OK	 
REQUEST	28		Get Data	1686148570483	1686148570690	OK	 
REQUEST	26		Get Data	1686148570471	1686148570700	OK	 
REQUEST	23		Get Data	1686148570483	1686148570706	OK	 
REQUEST	25		Get Data	1686148570577	1686148570718	OK	 
REQUEST	27		Get Data	1686148570576	1686148570781	OK	 
REQUEST	19		Get Data	1686148570576	1686148570813	OK	 
REQUEST	2		Get Data	1686148570376	1686148570821	OK	 
REQUEST	33		Get Data	1686148570576	1686148570823	OK	 
REQUEST	6		Get Data	1686148570685	1686148570842	OK	 
REQUEST	21		Get Data	1686148570686	1686148570850	OK	 
REQUEST	37		Get Data	1686148570686	1686148570918	OK	 
REQUEST	35		Get Data	1686148570685	1686148570964	OK	 
REQUEST	20		Get Data	1686148570685	1686148570968	OK	 
REQUEST	36		Get Data	1686148570686	1686148570971	OK	 
REQUEST	39		Get Data	1686148570777	1686148570983	OK	 
