RUN	scala.simulations.Browser.GetDataSimulation	getdatasimulation	1686926656144	 	3.3.1
USER	Get Data Scenario	2	START	1686926657732	1686926657732
USER	Get Data Scenario	1	START	1686926657732	1686926657732
USER	Get Data Scenario	3	START	1686926657756	1686926657756
USER	Get Data Scenario	4	START	1686926657766	1686926657766
USER	Get Data Scenario	5	START	1686926657776	1686926657776
USER	Get Data Scenario	6	START	1686926657786	1686926657786
USER	Get Data Scenario	7	START	1686926657791	1686926657791
USER	Get Data Scenario	8	START	1686926657803	1686926657803
USER	Get Data Scenario	9	START	1686926657812	1686926657812
USER	Get Data Scenario	10	START	1686926657822	1686926657822
USER	Get Data Scenario	11	START	1686926657859	1686926657859
USER	Get Data Scenario	12	START	1686926657863	1686926657863
USER	Get Data Scenario	13	START	1686926657865	1686926657865
USER	Get Data Scenario	14	START	1686926657867	1686926657867
USER	Get Data Scenario	15	START	1686926657874	1686926657874
USER	Get Data Scenario	16	START	1686926657886	1686926657886
USER	Get Data Scenario	17	START	1686926657901	1686926657901
USER	Get Data Scenario	20	START	1686926657939	1686926657939
USER	Get Data Scenario	19	START	1686926657939	1686926657939
USER	Get Data Scenario	21	START	1686926657940	1686926657940
USER	Get Data Scenario	18	START	1686926657939	1686926657939
USER	Get Data Scenario	22	START	1686926657947	1686926657947
USER	Get Data Scenario	23	START	1686926657951	1686926657951
USER	Get Data Scenario	24	START	1686926657962	1686926657962
USER	Get Data Scenario	25	START	1686926657973	1686926657973
USER	Get Data Scenario	26	START	1686926657987	1686926657987
USER	Get Data Scenario	27	START	1686926657991	1686926657991
USER	Get Data Scenario	28	START	1686926658006	1686926658006
USER	Get Data Scenario	29	START	1686926658015	1686926658015
USER	Get Data Scenario	30	START	1686926658024	1686926658024
USER	Get Data Scenario	31	START	1686926658035	1686926658035
USER	Get Data Scenario	32	START	1686926658046	1686926658046
USER	Get Data Scenario	33	START	1686926658055	1686926658055
USER	Get Data Scenario	34	START	1686926658076	1686926658076
USER	Get Data Scenario	35	START	1686926658082	1686926658082
USER	Get Data Scenario	36	START	1686926658092	1686926658092
USER	Get Data Scenario	37	START	1686926658102	1686926658102
USER	Get Data Scenario	38	START	1686926658113	1686926658113
USER	Get Data Scenario	39	START	1686926658131	1686926658131
USER	Get Data Scenario	40	START	1686926658138	1686926658138
USER	Get Data Scenario	41	START	1686926658141	1686926658141
USER	Get Data Scenario	42	START	1686926658161	1686926658161
USER	Get Data Scenario	43	START	1686926658161	1686926658161
USER	Get Data Scenario	44	START	1686926658173	1686926658173
REQUEST	12		Get Data	1686926657865	1686926658110	OK	 
REQUEST	23		Get Data	1686926657953	1686926658138	OK	 
REQUEST	6		Get Data	1686926657788	1686926658035	OK	 
REQUEST	11		Get Data	1686926657861	1686926658118	OK	 
