RUN	scala.simulations.Browser.GetDataSimulation	getdatasimulation	1687289276725	 	3.3.1
USER	Get Data Scenario	1	START	1687289278198	1687289278198
USER	Get Data Scenario	2	START	1687289278219	1687289278219
USER	Get Data Scenario	3	START	1687289278234	1687289278234
USER	Get Data Scenario	4	START	1687289278239	1687289278239
USER	Get Data Scenario	5	START	1687289278249	1687289278249
USER	Get Data Scenario	6	START	1687289278265	1687289278265
USER	Get Data Scenario	7	START	1687289278269	1687289278269
USER	Get Data Scenario	8	START	1687289278281	1687289278281
USER	Get Data Scenario	9	START	1687289278297	1687289278297
USER	Get Data Scenario	10	START	1687289278299	1687289278299
USER	Get Data Scenario	11	START	1687289278312	1687289278312
USER	Get Data Scenario	12	START	1687289278328	1687289278328
USER	Get Data Scenario	13	START	1687289278329	1687289278329
USER	Get Data Scenario	14	START	1687289278344	1687289278344
USER	Get Data Scenario	16	START	1687289278360	1687289278360
USER	Get Data Scenario	15	START	1687289278360	1687289278360
USER	Get Data Scenario	17	START	1687289278375	1687289278375
USER	Get Data Scenario	18	START	1687289278379	1687289278379
USER	Get Data Scenario	19	START	1687289278390	1687289278390
USER	Get Data Scenario	21	START	1687289278409	1687289278409
USER	Get Data Scenario	20	START	1687289278407	1687289278407
USER	Get Data Scenario	22	START	1687289278425	1687289278425
USER	Get Data Scenario	23	START	1687289278429	1687289278429
USER	Get Data Scenario	25	START	1687289278451	1687289278451
USER	Get Data Scenario	24	START	1687289278451	1687289278451
USER	Get Data Scenario	26	START	1687289278468	1687289278468
USER	Get Data Scenario	27	START	1687289278469	1687289278469
USER	Get Data Scenario	28	START	1687289278482	1687289278482
USER	Get Data Scenario	29	START	1687289278498	1687289278498
USER	Get Data Scenario	30	START	1687289278499	1687289278499
USER	Get Data Scenario	31	START	1687289278513	1687289278513
USER	Get Data Scenario	32	START	1687289278529	1687289278529
USER	Get Data Scenario	33	START	1687289278529	1687289278529
USER	Get Data Scenario	34	START	1687289278544	1687289278544
USER	Get Data Scenario	36	START	1687289278560	1687289278560
USER	Get Data Scenario	35	START	1687289278560	1687289278560
USER	Get Data Scenario	37	START	1687289278575	1687289278575
USER	Get Data Scenario	38	START	1687289278579	1687289278579
USER	Get Data Scenario	39	START	1687289278590	1687289278590
USER	Get Data Scenario	40	START	1687289278606	1687289278606
USER	Get Data Scenario	41	START	1687289278609	1687289278609
USER	Get Data Scenario	42	START	1687289278621	1687289278621
USER	Get Data Scenario	43	START	1687289278637	1687289278637
USER	Get Data Scenario	44	START	1687289278639	1687289278639
USER	Get Data Scenario	45	START	1687289278652	1687289278652
USER	Get Data Scenario	46	START	1687289278669	1687289278669
USER	Get Data Scenario	47	START	1687289278669	1687289278669
USER	Get Data Scenario	48	START	1687289278684	1687289278684
USER	Get Data Scenario	49	START	1687289278704	1687289278704
USER	Get Data Scenario	50	START	1687289278704	1687289278704
REQUEST	24		Get Data	1687289278454	1687289278703	OK	 
REQUEST	25		Get Data	1687289278453	1687289278708	OK	 
REQUEST	5		Get Data	1687289278251	1687289278638	OK	 
REQUEST	4		Get Data	1687289278240	1687289278637	OK	 
REQUEST	18		Get Data	1687289278380	1687289278641	OK	 
REQUEST	22		Get Data	1687289278428	1687289278692	OK	 
REQUEST	23		Get Data	1687289278430	1687289278680	OK	 
REQUEST	11		Get Data	1687289278313	1687289278660	OK	 
REQUEST	13		Get Data	1687289278331	1687289278663	OK	 
USER	Get Data Scenario	53	START	1687289278734	1687289278734
USER	Get Data Scenario	51	START	1687289278734	1687289278734
USER	Get Data Scenario	52	START	1687289278734	1687289278734
REQUEST	2		Get Data	1687289278231	1687289278735	OK	 
USER	Get Data Scenario	54	START	1687289278744	1687289278744
USER	Get Data Scenario	55	START	1687289278749	1687289278749
USER	Get Data Scenario	56	START	1687289278760	1687289278760
USER	Get Data Scenario	57	START	1687289278774	1687289278774
REQUEST	32		Get Data	1687289278530	1687289278776	OK	 
USER	Get Data Scenario	58	START	1687289278779	1687289278779
USER	Get Data Scenario	59	START	1687289278790	1687289278790
REQUEST	34		Get Data	1687289278545	1687289278795	OK	 
USER	Get Data Scenario	60	START	1687289278805	1687289278805
USER	Get Data Scenario	61	START	1687289278809	1687289278809
USER	Get Data Scenario	62	START	1687289278820	1687289278820
USER	Get Data Scenario	63	START	1687289278836	1687289278836
USER	Get Data Scenario	64	START	1687289278839	1687289278839
REQUEST	7		Get Data	1687289278270	1687289278849	OK	 
USER	Get Data Scenario	65	START	1687289278851	1687289278851
REQUEST	10		Get Data	1687289278300	1687289278854	OK	 
REQUEST	16		Get Data	1687289278362	1687289278854	OK	 
REQUEST	36		Get Data	1687289278561	1687289278854	OK	 
REQUEST	21		Get Data	1687289278427	1687289278868	OK	 
USER	Get Data Scenario	66	START	1687289278869	1687289278869
USER	Get Data Scenario	67	START	1687289278870	1687289278870
USER	Get Data Scenario	68	START	1687289278881	1687289278881
USER	Get Data Scenario	69	START	1687289278897	1687289278897
USER	Get Data Scenario	70	START	1687289278901	1687289278901
USER	Get Data Scenario	71	START	1687289278912	1687289278912
USER	Get Data Scenario	72	START	1687289278928	1687289278928
USER	Get Data Scenario	73	START	1687289278929	1687289278929
REQUEST	41		Get Data	1687289278610	1687289278940	OK	 
REQUEST	27		Get Data	1687289278470	1687289278943	OK	 
USER	Get Data Scenario	74	START	1687289278943	1687289278943
REQUEST	17		Get Data	1687289278377	1687289278943	OK	 
REQUEST	3		Get Data	1687289278236	1687289278954	OK	 
