RUN	scala.simulations.Browser.GetDataSimulation	getdatasimulation	1687469918877	 	3.3.1
USER	Get Data Scenario	2	START	1687469920817	1687469920817
USER	Get Data Scenario	1	START	1687469920817	1687469920817
USER	Get Data Scenario	3	START	1687469920838	1687469920838
USER	Get Data Scenario	4	START	1687469920853	1687469920853
USER	Get Data Scenario	5	START	1687469920855	1687469920855
USER	Get Data Scenario	6	START	1687469920869	1687469920869
USER	Get Data Scenario	7	START	1687469920885	1687469920885
USER	Get Data Scenario	8	START	1687469920885	1687469920885
USER	Get Data Scenario	9	START	1687469920901	1687469920901
USER	Get Data Scenario	10	START	1687469920905	1687469920905
USER	Get Data Scenario	11	START	1687469920919	1687469920919
USER	Get Data Scenario	12	START	1687469920932	1687469920932
USER	Get Data Scenario	13	START	1687469920935	1687469920935
USER	Get Data Scenario	14	START	1687469920947	1687469920947
USER	Get Data Scenario	15	START	1687469920961	1687469920961
USER	Get Data Scenario	16	START	1687469920965	1687469920965
USER	Get Data Scenario	17	START	1687469920977	1687469920977
USER	Get Data Scenario	18	START	1687469920992	1687469920992
USER	Get Data Scenario	19	START	1687469920995	1687469920995
USER	Get Data Scenario	20	START	1687469921007	1687469921007
USER	Get Data Scenario	21	START	1687469921023	1687469921023
USER	Get Data Scenario	22	START	1687469921025	1687469921025
USER	Get Data Scenario	23	START	1687469921038	1687469921038
USER	Get Data Scenario	24	START	1687469921054	1687469921054
USER	Get Data Scenario	25	START	1687469921055	1687469921055
USER	Get Data Scenario	26	START	1687469921069	1687469921069
USER	Get Data Scenario	27	START	1687469921084	1687469921084
USER	Get Data Scenario	28	START	1687469921085	1687469921085
USER	Get Data Scenario	29	START	1687469921099	1687469921099
USER	Get Data Scenario	30	START	1687469921115	1687469921115
USER	Get Data Scenario	31	START	1687469921115	1687469921115
USER	Get Data Scenario	32	START	1687469921130	1687469921130
USER	Get Data Scenario	33	START	1687469921146	1687469921146
USER	Get Data Scenario	34	START	1687469921146	1687469921146
USER	Get Data Scenario	35	START	1687469921161	1687469921161
USER	Get Data Scenario	36	START	1687469921165	1687469921165
USER	Get Data Scenario	37	START	1687469921176	1687469921176
USER	Get Data Scenario	38	START	1687469921191	1687469921191
USER	Get Data Scenario	39	START	1687469921195	1687469921195
USER	Get Data Scenario	40	START	1687469921209	1687469921209
REQUEST	10		Get Data	1687469920905	1687469921161	OK	 
REQUEST	5		Get Data	1687469920861	1687469921175	OK	 
REQUEST	8		Get Data	1687469920888	1687469921150	OK	 
REQUEST	14		Get Data	1687469920948	1687469921172	OK	 
REQUEST	2		Get Data	1687469920856	1687469921147	OK	 
REQUEST	1		Get Data	1687469920858	1687469921149	OK	 
REQUEST	7		Get Data	1687469920886	1687469921150	OK	 
REQUEST	12		Get Data	1687469920936	1687469921168	OK	 
REQUEST	6		Get Data	1687469920870	1687469921172	OK	 
REQUEST	19		Get Data	1687469920997	1687469921172	OK	 
REQUEST	16		Get Data	1687469920966	1687469921159	OK	 
REQUEST	4		Get Data	1687469920860	1687469921135	OK	 
REQUEST	15		Get Data	1687469920963	1687469921217	OK	 
REQUEST	23		Get Data	1687469921039	1687469921223	OK	 
USER	Get Data Scenario	41	START	1687469921224	1687469921224
USER	Get Data Scenario	42	START	1687469921225	1687469921225
USER	Get Data Scenario	43	START	1687469921238	1687469921238
REQUEST	21		Get Data	1687469921024	1687469921240	OK	 
REQUEST	25		Get Data	1687469921055	1687469921243	OK	 
REQUEST	26		Get Data	1687469921070	1687469921247	OK	 
USER	Get Data Scenario	44	START	1687469921253	1687469921253
USER	Get Data Scenario	45	START	1687469921255	1687469921255
REQUEST	27		Get Data	1687469921085	1687469921266	OK	 
REQUEST	24		Get Data	1687469921055	1687469921266	OK	 
REQUEST	22		Get Data	1687469921026	1687469921267	OK	 
REQUEST	18		Get Data	1687469920995	1687469921268	OK	 
USER	Get Data Scenario	46	START	1687469921269	1687469921269
REQUEST	11		Get Data	1687469920921	1687469921282	OK	 
REQUEST	17		Get Data	1687469920982	1687469921282	OK	 
REQUEST	9		Get Data	1687469920903	1687469921283	OK	 
USER	Get Data Scenario	47	START	1687469921284	1687469921284
USER	Get Data Scenario	48	START	1687469921285	1687469921285
REQUEST	31		Get Data	1687469921116	1687469921291	OK	 
USER	Get Data Scenario	49	START	1687469921299	1687469921299
USER	Get Data Scenario	51	START	1687469921315	1687469921315
USER	Get Data Scenario	50	START	1687469921315	1687469921315
REQUEST	30		Get Data	1687469921116	1687469921324	OK	 
REQUEST	29		Get Data	1687469921100	1687469921324	OK	 
REQUEST	28		Get Data	1687469921086	1687469921327	OK	 
USER	Get Data Scenario	52	START	1687469921330	1687469921330
USER	Get Data Scenario	53	START	1687469921335	1687469921335
USER	Get Data Scenario	54	START	1687469921345	1687469921345
USER	Get Data Scenario	55	START	1687469921361	1687469921361
USER	Get Data Scenario	56	START	1687469921365	1687469921365
USER	Get Data Scenario	57	START	1687469921376	1687469921376
REQUEST	35		Get Data	1687469921162	1687469921380	OK	 
REQUEST	32		Get Data	1687469921131	1687469921387	OK	 
USER	Get Data Scenario	58	START	1687469921391	1687469921391
USER	Get Data Scenario	59	START	1687469921395	1687469921395
REQUEST	41		Get Data	1687469921226	1687469921396	OK	 
REQUEST	37		Get Data	1687469921177	1687469921397	OK	 
REQUEST	33		Get Data	1687469921147	1687469921398	OK	 
REQUEST	39		Get Data	1687469921196	1687469921399	OK	 
REQUEST	38		Get Data	1687469921192	1687469921400	OK	 
REQUEST	34		Get Data	1687469921148	1687469921402	OK	 
REQUEST	42		Get Data	1687469921227	1687469921404	OK	 
USER	Get Data Scenario	60	START	1687469921406	1687469921406
REQUEST	36		Get Data	1687469921167	1687469921409	OK	 
REQUEST	20		Get Data	1687469921008	1687469921410	OK	 
USER	Get Data Scenario	61	START	1687469921422	1687469921422
USER	Get Data Scenario	62	START	1687469921425	1687469921425
