RUN	scala.simulations.Browser.GetDataSimulation	getdatasimulation	1686073010237	 	3.3.1
USER	Get Data Scenario	1	START	1686073011782	1686073011782
USER	Get Data Scenario	2	START	1686073012285	1686073012285
REQUEST	1		Get Data	1686073011813	1686073012292	OK	 
REQUEST	2		Get Data	1686073012286	1686073012483	OK	 
USER	Get Data Scenario	3	START	1686073012784	1686073012784
REQUEST	3		Get Data	1686073012786	1686073013197	OK	 
USER	Get Data Scenario	4	START	1686073013284	1686073013284
REQUEST	1		Get Data	1686073013315	1686073013415	OK	 
REQUEST	4		Get Data	1686073013285	1686073013472	OK	 
REQUEST	2		Get Data	1686073013502	1686073013601	OK	 
USER	Get Data Scenario	5	START	1686073013781	1686073013781
REQUEST	5		Get Data	1686073013783	1686073013971	OK	 
USER	Get Data Scenario	6	START	1686073014278	1686073014278
REQUEST	3		Get Data	1686073014217	1686073014315	OK	 
REQUEST	6		Get Data	1686073014280	1686073014465	OK	 
REQUEST	1		Get Data	1686073014417	1686073014533	OK	 
REQUEST	4		Get Data	1686073014497	1686073014626	OK	 
REQUEST	2		Get Data	1686073014603	1686073014704	OK	 
USER	Get Data Scenario	7	START	1686073014791	1686073014791
REQUEST	7		Get Data	1686073014792	1686073014968	OK	 
REQUEST	5		Get Data	1686073014993	1686073015093	OK	 
USER	Get Data Scenario	8	START	1686073015291	1686073015291
REQUEST	3		Get Data	1686073015318	1686073015418	OK	 
REQUEST	8		Get Data	1686073015292	1686073015474	OK	 
REQUEST	6		Get Data	1686073015490	1686073015619	OK	 
REQUEST	1		Get Data	1686073015522	1686073015699	OK	 
REQUEST	4		Get Data	1686073015631	1686073015734	OK	 
USER	Get Data Scenario	9	START	1686073015800	1686073015800
REQUEST	2		Get Data	1686073015708	1686073015812	OK	 
REQUEST	7		Get Data	1686073015988	1686073016116	OK	 
REQUEST	9		Get Data	1686073015801	1686073016145	OK	 
REQUEST	5		Get Data	1686073016082	1686073016189	OK	 
USER	Get Data Scenario	10	START	1686073016280	1686073016280
REQUEST	10		Get Data	1686073016281	1686073016460	OK	 
REQUEST	3		Get Data	1686073016420	1686073016521	OK	 
REQUEST	8		Get Data	1686073016498	1686073016596	OK	 
REQUEST	6		Get Data	1686073016623	1686073016724	OK	 
USER	Get Data Scenario	11	START	1686073016778	1686073016778
REQUEST	1		Get Data	1686073016702	1686073016802	OK	 
REQUEST	4		Get Data	1686073016732	1686073016854	OK	 
REQUEST	11		Get Data	1686073016779	1686073017040	OK	 
REQUEST	2		Get Data	1686073016810	1686073017095	OK	 
REQUEST	7		Get Data	1686073017122	1686073017250	OK	 
REQUEST	9		Get Data	1686073017166	1686073017264	OK	 
USER	Get Data Scenario	12	START	1686073017274	1686073017274
REQUEST	5		Get Data	1686073017182	1686073017280	OK	 
REQUEST	12		Get Data	1686073017275	1686073017468	OK	 
REQUEST	10		Get Data	1686073017476	1686073017576	OK	 
REQUEST	3		Get Data	1686073017512	1686073017632	OK	 
REQUEST	8		Get Data	1686073017601	1686073017700	OK	 
USER	Get Data Scenario	13	START	1686073017771	1686073017771
REQUEST	6		Get Data	1686073017724	1686073017823	OK	 
REQUEST	1		Get Data	1686073017802	1686073017903	OK	 
REQUEST	13		Get Data	1686073017773	1686073017953	OK	 
REQUEST	4		Get Data	1686073017852	1686073017984	OK	 
REQUEST	11		Get Data	1686073018066	1686073018166	OK	 
REQUEST	2		Get Data	1686073018097	1686073018211	OK	 
USER	Get Data Scenario	14	START	1686073018300	1686073018300
REQUEST	7		Get Data	1686073018242	1686073018341	OK	 
REQUEST	9		Get Data	1686073018269	1686073018368	OK	 
REQUEST	5		Get Data	1686073018301	1686073018419	OK	 
REQUEST	14		Get Data	1686073018302	1686073018590	OK	 
REQUEST	12		Get Data	1686073018487	1686073018632	OK	 
REQUEST	10		Get Data	1686073018582	1686073018689	OK	 
REQUEST	3		Get Data	1686073018658	1686073018762	OK	 
REQUEST	8		Get Data	1686073018692	1686073018789	OK	 
USER	Get Data Scenario	15	START	1686073018798	1686073018798
REQUEST	15		Get Data	1686073018799	1686073018985	OK	 
REQUEST	4		Get Data	1686073018972	1686073019218	OK	 
REQUEST	13		Get Data	1686073018969	1686073019218	OK	 
REQUEST	6		Get Data	1686073018828	1686073019218	OK	 
REQUEST	1		Get Data	1686073018908	1686073019220	OK	 
USER	Get Data Scenario	16	START	1686073019280	1686073019280
REQUEST	11		Get Data	1686073019173	1686073019305	OK	 
REQUEST	2		Get Data	1686073019219	1686073019322	OK	 
REQUEST	7		Get Data	1686073019342	1686073019440	OK	 
REQUEST	9		Get Data	1686073019362	1686073019457	OK	 
REQUEST	16		Get Data	1686073019281	1686073019480	OK	 
REQUEST	5		Get Data	1686073019420	1686073019522	OK	 
REQUEST	12		Get Data	1686073019642	1686073019747	OK	 
USER	Get Data Scenario	17	START	1686073019779	1686073019779
REQUEST	14		Get Data	1686073019607	1686073019889	OK	 
REQUEST	3		Get Data	1686073019748	1686073019893	OK	 
REQUEST	8		Get Data	1686073019795	1686073019903	OK	 
REQUEST	10		Get Data	1686073019673	1686073019978	OK	 
REQUEST	15		Get Data	1686073020011	1686073020124	OK	 
REQUEST	17		Get Data	1686073019780	1686073020138	OK	 
USER	Get Data Scenario	18	START	1686073020275	1686073020275
REQUEST	6		Get Data	1686073020198	1686073020305	OK	 
REQUEST	4		Get Data	1686073020229	1686073020327	OK	 
REQUEST	13		Get Data	1686073020214	1686073020337	OK	 
REQUEST	11		Get Data	1686073020291	1686073020391	OK	 
REQUEST	2		Get Data	1686073020322	1686073020445	OK	 
REQUEST	18		Get Data	1686073020276	1686073020499	OK	 
REQUEST	5		Get Data	1686073020512	1686073020730	OK	 
REQUEST	7		Get Data	1686073020447	1686073020762	OK	 
USER	Get Data Scenario	19	START	1686073020772	1686073020772
REQUEST	3		Get Data	1686073020894	1686073021116	OK	 
REQUEST	19		Get Data	1686073020774	1686073021117	OK	 
REQUEST	8		Get Data	1686073020911	1686073021119	OK	 
REQUEST	10		Get Data	1686073020988	1686073021154	OK	 
REQUEST	14		Get Data	1686073020910	1686073021157	OK	 
USER	Get Data Scenario	20	START	1686073021295	1686073021295
REQUEST	17		Get Data	1686073021158	1686073021311	OK	 
REQUEST	6		Get Data	1686073021311	1686073021430	OK	 
REQUEST	13		Get Data	1686073021342	1686073021447	OK	 
REQUEST	4		Get Data	1686073021342	1686073021452	OK	 
REQUEST	15		Get Data	1686073021127	1686073021471	OK	 
REQUEST	11		Get Data	1686073021392	1686073021493	OK	 
REQUEST	2		Get Data	1686073021448	1686073021578	OK	 
REQUEST	18		Get Data	1686073021512	1686073021628	OK	 
REQUEST	20		Get Data	1686073021296	1686073021841	OK	 
REQUEST	5		Get Data	1686073021743	1686073021849	OK	 
REQUEST	7		Get Data	1686073021762	1686073021869	OK	 
REQUEST	8		Get Data	1686073022114	1686073022213	OK	 
REQUEST	3		Get Data	1686073022113	1686073022213	OK	 
REQUEST	19		Get Data	1686073022132	1686073022228	OK	 
REQUEST	10		Get Data	1686073022159	1686073022260	OK	 
REQUEST	14		Get Data	1686073022132	1686073022265	OK	 
REQUEST	17		Get Data	1686073022315	1686073022449	OK	 
REQUEST	4		Get Data	1686073022442	1686073022541	OK	 
REQUEST	13		Get Data	1686073022442	1686073022555	OK	 
REQUEST	6		Get Data	1686073022438	1686073022601	OK	 
REQUEST	11		Get Data	1686073022502	1686073022607	OK	 
REQUEST	2		Get Data	1686073022562	1686073022671	OK	 
REQUEST	18		Get Data	1686073022640	1686073022741	OK	 
REQUEST	5		Get Data	1686073022832	1686073022931	OK	 
REQUEST	7		Get Data	1686073022862	1686073022967	OK	 
REQUEST	20		Get Data	1686073022859	1686073023011	OK	 
REQUEST	12		Get Data	1686073020740	1686073023311	OK	 
