RUN	scala.simulations.Browser.GetDataSimulation	getdatasimulation	1686071723409	 	3.3.1
USER	Get Data Scenario	1	START	1686071725265	1686071725265
REQUEST	1		Get Data	1686071725321	1686071725582	OK	 
USER	Get Data Scenario	2	START	1686071725764	1686071725764
REQUEST	2		Get Data	1686071725766	1686071726012	OK	 
USER	Get Data Scenario	3	START	1686071726264	1686071726264
REQUEST	3		Get Data	1686071726266	1686071726451	OK	 
REQUEST	1		Get Data	1686071726604	1686071726723	OK	 
USER	Get Data Scenario	4	START	1686071726774	1686071726774
REQUEST	4		Get Data	1686071726776	1686071726968	OK	 
REQUEST	2		Get Data	1686071727037	1686071727141	OK	 
USER	Get Data Scenario	5	START	1686071727270	1686071727270
REQUEST	5		Get Data	1686071727273	1686071727459	OK	 
REQUEST	3		Get Data	1686071727475	1686071727574	OK	 
USER	Get Data Scenario	6	START	1686071727754	1686071727754
REQUEST	1		Get Data	1686071727725	1686071727832	OK	 
REQUEST	6		Get Data	1686071727756	1686071727984	OK	 
REQUEST	4		Get Data	1686071727985	1686071728089	OK	 
REQUEST	2		Get Data	1686071728141	1686071728252	OK	 
USER	Get Data Scenario	7	START	1686071728264	1686071728264
REQUEST	7		Get Data	1686071728265	1686071728440	OK	 
REQUEST	5		Get Data	1686071728482	1686071728572	OK	 
REQUEST	3		Get Data	1686071728576	1686071728679	OK	 
USER	Get Data Scenario	8	START	1686071728764	1686071728764
REQUEST	8		Get Data	1686071728765	1686071728950	OK	 
REQUEST	1		Get Data	1686071728825	1686071728989	OK	 
REQUEST	6		Get Data	1686071729011	1686071729108	OK	 
REQUEST	4		Get Data	1686071729088	1686071729204	OK	 
USER	Get Data Scenario	9	START	1686071729273	1686071729273
REQUEST	2		Get Data	1686071729259	1686071729355	OK	 
REQUEST	9		Get Data	1686071729274	1686071729456	OK	 
REQUEST	7		Get Data	1686071729464	1686071729562	OK	 
REQUEST	5		Get Data	1686071729570	1686071729678	OK	 
USER	Get Data Scenario	10	START	1686071729770	1686071729770
REQUEST	3		Get Data	1686071729678	1686071729784	OK	 
REQUEST	10		Get Data	1686071729771	1686071729964	OK	 
REQUEST	8		Get Data	1686071729972	1686071730084	OK	 
REQUEST	1		Get Data	1686071730005	1686071730113	OK	 
REQUEST	6		Get Data	1686071730112	1686071730216	OK	 
USER	Get Data Scenario	11	START	1686071730267	1686071730267
REQUEST	4		Get Data	1686071730205	1686071730359	OK	 
REQUEST	2		Get Data	1686071730345	1686071730441	OK	 
REQUEST	11		Get Data	1686071730268	1686071730517	OK	 
REQUEST	9		Get Data	1686071730470	1686071730639	OK	 
REQUEST	7		Get Data	1686071730564	1686071730655	OK	 
USER	Get Data Scenario	12	START	1686071730750	1686071730750
REQUEST	5		Get Data	1686071730688	1686071730796	OK	 
REQUEST	3		Get Data	1686071730782	1686071730884	OK	 
REQUEST	12		Get Data	1686071730751	1686071730959	OK	 
REQUEST	10		Get Data	1686071730984	1686071731130	OK	 
REQUEST	8		Get Data	1686071731094	1686071731200	OK	 
REQUEST	1		Get Data	1686071731124	1686071731228	OK	 
USER	Get Data Scenario	13	START	1686071731245	1686071731245
REQUEST	6		Get Data	1686071731202	1686071731296	OK	 
REQUEST	13		Get Data	1686071731246	1686071731439	OK	 
REQUEST	4		Get Data	1686071731355	1686071731469	OK	 
REQUEST	2		Get Data	1686071731435	1686071731530	OK	 
REQUEST	11		Get Data	1686071731543	1686071731653	OK	 
REQUEST	9		Get Data	1686071731636	1686071731743	OK	 
USER	Get Data Scenario	14	START	1686071731745	1686071731745
REQUEST	7		Get Data	1686071731655	1686071731747	OK	 
REQUEST	5		Get Data	1686071731795	1686071731900	OK	 
REQUEST	14		Get Data	1686071731746	1686071731925	OK	 
REQUEST	3		Get Data	1686071731886	1686071732050	OK	 
REQUEST	12		Get Data	1686071731977	1686071732079	OK	 
REQUEST	10		Get Data	1686071732131	1686071732237	OK	 
USER	Get Data Scenario	15	START	1686071732254	1686071732254
REQUEST	8		Get Data	1686071732177	1686071732279	OK	 
REQUEST	1		Get Data	1686071732208	1686071732303	OK	 
REQUEST	6		Get Data	1686071732305	1686071732399	OK	 
REQUEST	15		Get Data	1686071732255	1686071732429	OK	 
