RUN	scala.simulations.Browser.GetDataSimulation	getdatasimulation	1686927542674	 	3.3.1
USER	Get Data Scenario	4	START	1686927544442	1686927544442
USER	Get Data Scenario	3	START	1686927544442	1686927544442
USER	Get Data Scenario	2	START	1686927544442	1686927544442
USER	Get Data Scenario	1	START	1686927544442	1686927544442
USER	Get Data Scenario	6	START	1686927544465	1686927544465
USER	Get Data Scenario	5	START	1686927544465	1686927544465
USER	Get Data Scenario	7	START	1686927544469	1686927544469
USER	Get Data Scenario	8	START	1686927544469	1686927544469
USER	Get Data Scenario	9	START	1686927544481	1686927544481
USER	Get Data Scenario	10	START	1686927544481	1686927544481
USER	Get Data Scenario	12	START	1686927544502	1686927544502
USER	Get Data Scenario	11	START	1686927544502	1686927544502
USER	Get Data Scenario	14	START	1686927544513	1686927544513
USER	Get Data Scenario	13	START	1686927544513	1686927544513
USER	Get Data Scenario	16	START	1686927544523	1686927544523
USER	Get Data Scenario	15	START	1686927544523	1686927544523
USER	Get Data Scenario	17	START	1686927544534	1686927544534
USER	Get Data Scenario	18	START	1686927544534	1686927544534
USER	Get Data Scenario	19	START	1686927544544	1686927544544
USER	Get Data Scenario	20	START	1686927544544	1686927544544
USER	Get Data Scenario	21	START	1686927544555	1686927544555
USER	Get Data Scenario	22	START	1686927544555	1686927544555
USER	Get Data Scenario	23	START	1686927544559	1686927544559
USER	Get Data Scenario	24	START	1686927544559	1686927544559
USER	Get Data Scenario	26	START	1686927544569	1686927544569
USER	Get Data Scenario	25	START	1686927544569	1686927544569
USER	Get Data Scenario	28	START	1686927544580	1686927544580
USER	Get Data Scenario	27	START	1686927544580	1686927544580
USER	Get Data Scenario	30	START	1686927544591	1686927544591
USER	Get Data Scenario	29	START	1686927544591	1686927544591
USER	Get Data Scenario	32	START	1686927544601	1686927544601
USER	Get Data Scenario	31	START	1686927544601	1686927544601
USER	Get Data Scenario	34	START	1686927544615	1686927544615
USER	Get Data Scenario	33	START	1686927544617	1686927544617
USER	Get Data Scenario	35	START	1686927544625	1686927544625
USER	Get Data Scenario	36	START	1686927544625	1686927544625
