RUN	scala.simulations.Browser.GetDataSimulation	getdatasimulation	1691003216117	 	3.3.1
USER	Get Data Scenario	82	START	1691003223684	1691003223684
USER	Get Data Scenario	83	START	1691003223762	1691003223762
USER	Get Data Scenario	84	START	1691003223830	1691003223830
USER	Get Data Scenario	85	START	1691003223903	1691003223903
USER	Get Data Scenario	86	START	1691003223970	1691003223970
USER	Get Data Scenario	87	START	1691003224044	1691003224044
USER	Get Data Scenario	88	START	1691003224110	1691003224110
USER	Get Data Scenario	89	START	1691003224184	1691003224184
USER	Get Data Scenario	90	START	1691003224262	1691003224262
USER	Get Data Scenario	91	START	1691003224339	1691003224339
USER	Get Data Scenario	92	START	1691003224401	1691003224401
USER	Get Data Scenario	93	START	1691003224480	1691003224480
USER	Get Data Scenario	94	START	1691003224542	1691003224542
USER	Get Data Scenario	95	START	1691003224620	1691003224620
USER	Get Data Scenario	96	START	1691003224698	1691003224698
USER	Get Data Scenario	97	START	1691003224774	1691003224774
USER	Get Data Scenario	98	START	1691003224840	1691003224840
USER	Get Data Scenario	99	START	1691003224929	1691003224929
USER	Get Data Scenario	100	START	1691003225007	1691003225007
USER	Get Data Scenario	101	START	1691003225070	1691003225070
USER	Get Data Scenario	102	START	1691003225150	1691003225150
USER	Get Data Scenario	103	START	1691003225240	1691003225240
USER	Get Data Scenario	104	START	1691003225317	1691003225317
USER	Get Data Scenario	105	START	1691003225380	1691003225380
USER	Get Data Scenario	106	START	1691003225460	1691003225460
USER	Get Data Scenario	107	START	1691003225549	1691003225549
USER	Get Data Scenario	108	START	1691003225613	1691003225613
USER	Get Data Scenario	109	START	1691003225691	1691003225691
USER	Get Data Scenario	110	START	1691003225767	1691003225767
USER	Get Data Scenario	111	START	1691003225843	1691003225843
USER	Get Data Scenario	112	START	1691003225921	1691003225921
USER	Get Data Scenario	113	START	1691003225997	1691003225997
USER	Get Data Scenario	114	START	1691003226074	1691003226074
USER	Get Data Scenario	115	START	1691003226151	1691003226151
USER	Get Data Scenario	116	START	1691003226230	1691003226230
USER	Get Data Scenario	117	START	1691003226307	1691003226307
USER	Get Data Scenario	118	START	1691003226385	1691003226385
USER	Get Data Scenario	119	START	1691003226463	1691003226463
USER	Get Data Scenario	120	START	1691003226540	1691003226540
USER	Get Data Scenario	121	START	1691003226633	1691003226633
USER	Get Data Scenario	122	START	1691003226680	1691003226680
USER	Get Data Scenario	123	START	1691003226758	1691003226758
USER	Get Data Scenario	124	START	1691003226820	1691003226820
USER	Get Data Scenario	125	START	1691003226900	1691003226900
USER	Get Data Scenario	126	START	1691003226974	1691003226974
USER	Get Data Scenario	127	START	1691003227040	1691003227040
USER	Get Data Scenario	128	START	1691003227113	1691003227113
USER	Get Data Scenario	129	START	1691003227180	1691003227180
USER	Get Data Scenario	130	START	1691003227253	1691003227253
USER	Get Data Scenario	131	START	1691003227329	1691003227329
USER	Get Data Scenario	132	START	1691003227408	1691003227408
USER	Get Data Scenario	133	START	1691003227470	1691003227470
USER	Get Data Scenario	134	START	1691003227548	1691003227548
USER	Get Data Scenario	135	START	1691003227610	1691003227610
USER	Get Data Scenario	136	START	1691003227690	1691003227690
USER	Get Data Scenario	137	START	1691003227770	1691003227770
USER	Get Data Scenario	138	START	1691003227843	1691003227843
USER	Get Data Scenario	139	START	1691003227922	1691003227922
USER	Get Data Scenario	140	START	1691003228001	1691003228001
USER	Get Data Scenario	141	START	1691003228079	1691003228079
USER	Get Data Scenario	142	START	1691003228156	1691003228156
USER	Get Data Scenario	143	START	1691003228234	1691003228234
USER	Get Data Scenario	144	START	1691003228312	1691003228312
USER	Get Data Scenario	145	START	1691003228390	1691003228390
USER	Get Data Scenario	146	START	1691003228467	1691003228467
USER	Get Data Scenario	147	START	1691003228544	1691003228544
USER	Get Data Scenario	148	START	1691003228620	1691003228620
USER	Get Data Scenario	149	START	1691003228698	1691003228698
USER	Get Data Scenario	150	START	1691003228775	1691003228775
USER	Get Data Scenario	151	START	1691003228840	1691003228840
USER	Get Data Scenario	152	START	1691003228920	1691003228920
USER	Get Data Scenario	153	START	1691003229008	1691003229008
USER	Get Data Scenario	154	START	1691003229071	1691003229071
USER	Get Data Scenario	155	START	1691003229150	1691003229150
USER	Get Data Scenario	156	START	1691003229230	1691003229230
USER	Get Data Scenario	157	START	1691003229321	1691003229321
USER	Get Data Scenario	158	START	1691003229384	1691003229384
USER	Get Data Scenario	159	START	1691003229461	1691003229461
USER	Get Data Scenario	160	START	1691003229540	1691003229540
USER	Get Data Scenario	161	START	1691003229616	1691003229616
USER	Get Data Scenario	162	START	1691003229680	1691003229680
USER	Get Data Scenario	163	START	1691003229756	1691003229756
USER	Get Data Scenario	164	START	1691003229834	1691003229834
USER	Get Data Scenario	165	START	1691003229900	1691003229900
USER	Get Data Scenario	166	START	1691003229975	1691003229975
USER	Get Data Scenario	167	START	1691003230040	1691003230040
USER	Get Data Scenario	168	START	1691003230112	1691003230112
USER	Get Data Scenario	169	START	1691003230189	1691003230189
USER	Get Data Scenario	170	START	1691003230250	1691003230250
USER	Get Data Scenario	171	START	1691003230330	1691003230330
USER	Get Data Scenario	172	START	1691003230406	1691003230406
USER	Get Data Scenario	173	START	1691003230470	1691003230470
USER	Get Data Scenario	174	START	1691003230545	1691003230545
USER	Get Data Scenario	175	START	1691003230610	1691003230610
USER	Get Data Scenario	176	START	1691003230700	1691003230700
USER	Get Data Scenario	177	START	1691003230777	1691003230777
USER	Get Data Scenario	178	START	1691003230840	1691003230840
USER	Get Data Scenario	179	START	1691003230920	1691003230920
USER	Get Data Scenario	180	START	1691003231008	1691003231008
USER	Get Data Scenario	181	START	1691003231070	1691003231070
USER	Get Data Scenario	182	START	1691003231150	1691003231150
USER	Get Data Scenario	183	START	1691003231230	1691003231230
USER	Get Data Scenario	184	START	1691003231319	1691003231319
USER	Get Data Scenario	185	START	1691003231381	1691003231381
USER	Get Data Scenario	186	START	1691003231460	1691003231460
USER	Get Data Scenario	187	START	1691003231540	1691003231540
USER	Get Data Scenario	188	START	1691003231615	1691003231615
USER	Get Data Scenario	189	START	1691003231710	1691003231710
USER	Get Data Scenario	190	START	1691003231800	1691003231800
USER	Get Data Scenario	191	START	1691003231878	1691003231878
USER	Get Data Scenario	192	START	1691003231956	1691003231956
USER	Get Data Scenario	193	START	1691003232020	1691003232020
USER	Get Data Scenario	194	START	1691003232110	1691003232110
USER	Get Data Scenario	195	START	1691003232188	1691003232188
USER	Get Data Scenario	196	START	1691003232250	1691003232250
USER	Get Data Scenario	197	START	1691003232330	1691003232330
USER	Get Data Scenario	198	START	1691003232419	1691003232419
USER	Get Data Scenario	199	START	1691003232482	1691003232482
USER	Get Data Scenario	200	START	1691003232560	1691003232560
USER	Get Data Scenario	201	START	1691003232640	1691003232640
USER	Get Data Scenario	202	START	1691003232670	1691003232670
USER	Get Data Scenario	203	START	1691003232749	1691003232749
USER	Get Data Scenario	204	START	1691003232811	1691003232811
USER	Get Data Scenario	205	START	1691003232889	1691003232889
USER	Get Data Scenario	206	START	1691003232950	1691003232950
USER	Get Data Scenario	207	START	1691003233027	1691003233027
USER	Get Data Scenario	208	START	1691003233105	1691003233105
USER	Get Data Scenario	209	START	1691003233170	1691003233170
USER	Get Data Scenario	210	START	1691003233243	1691003233243
USER	Get Data Scenario	211	START	1691003233321	1691003233321
USER	Get Data Scenario	212	START	1691003233382	1691003233382
USER	Get Data Scenario	213	START	1691003233460	1691003233460
USER	Get Data Scenario	214	START	1691003233522	1691003233522
USER	Get Data Scenario	215	START	1691003233600	1691003233600
USER	Get Data Scenario	216	START	1691003233677	1691003233677
USER	Get Data Scenario	217	START	1691003233754	1691003233754
USER	Get Data Scenario	218	START	1691003233820	1691003233820
USER	Get Data Scenario	219	START	1691003233909	1691003233909
USER	Get Data Scenario	220	START	1691003233987	1691003233987
USER	Get Data Scenario	221	START	1691003234064	1691003234064
USER	Get Data Scenario	222	START	1691003234130	1691003234130
USER	Get Data Scenario	223	START	1691003234218	1691003234218
USER	Get Data Scenario	224	START	1691003234296	1691003234296
USER	Get Data Scenario	225	START	1691003234360	1691003234360
USER	Get Data Scenario	226	START	1691003234440	1691003234440
USER	Get Data Scenario	227	START	1691003234530	1691003234530
USER	Get Data Scenario	228	START	1691003234594	1691003234594
USER	Get Data Scenario	229	START	1691003234690	1691003234690
USER	Get Data Scenario	230	START	1691003234763	1691003234763
USER	Get Data Scenario	231	START	1691003234840	1691003234840
USER	Get Data Scenario	232	START	1691003234920	1691003234920
USER	Get Data Scenario	233	START	1691003234993	1691003234993
USER	Get Data Scenario	234	START	1691003235070	1691003235070
USER	Get Data Scenario	235	START	1691003235150	1691003235150
USER	Get Data Scenario	236	START	1691003235226	1691003235226
USER	Get Data Scenario	237	START	1691003235304	1691003235304
USER	Get Data Scenario	238	START	1691003235382	1691003235382
USER	Get Data Scenario	239	START	1691003235460	1691003235460
USER	Get Data Scenario	240	START	1691003235538	1691003235538
USER	Get Data Scenario	241	START	1691003235616	1691003235616
USER	Get Data Scenario	242	START	1691003235679	1691003235679
USER	Get Data Scenario	243	START	1691003235740	1691003235740
USER	Get Data Scenario	244	START	1691003235817	1691003235817
USER	Get Data Scenario	245	START	1691003235880	1691003235880
USER	Get Data Scenario	246	START	1691003235956	1691003235956
USER	Get Data Scenario	247	START	1691003236033	1691003236033
USER	Get Data Scenario	248	START	1691003236110	1691003236110
USER	Get Data Scenario	249	START	1691003236172	1691003236172
USER	Get Data Scenario	250	START	1691003236249	1691003236249
USER	Get Data Scenario	251	START	1691003236311	1691003236311
USER	Get Data Scenario	252	START	1691003236389	1691003236389
USER	Get Data Scenario	253	START	1691003236451	1691003236451
USER	Get Data Scenario	254	START	1691003236544	1691003236544
USER	Get Data Scenario	255	START	1691003236606	1691003236606
USER	Get Data Scenario	256	START	1691003236670	1691003236670
USER	Get Data Scenario	257	START	1691003236759	1691003236759
USER	Get Data Scenario	258	START	1691003236837	1691003236837
USER	Get Data Scenario	259	START	1691003236900	1691003236900
USER	Get Data Scenario	260	START	1691003236980	1691003236980
USER	Get Data Scenario	261	START	1691003237068	1691003237068
USER	Get Data Scenario	262	START	1691003237144	1691003237144
USER	Get Data Scenario	263	START	1691003237210	1691003237210
USER	Get Data Scenario	264	START	1691003237299	1691003237299
USER	Get Data Scenario	265	START	1691003237377	1691003237377
USER	Get Data Scenario	266	START	1691003237440	1691003237440
USER	Get Data Scenario	267	START	1691003237520	1691003237520
USER	Get Data Scenario	268	START	1691003237601	1691003237601
USER	Get Data Scenario	269	START	1691003237690	1691003237690
USER	Get Data Scenario	270	START	1691003237770	1691003237770
USER	Get Data Scenario	271	START	1691003237843	1691003237843
USER	Get Data Scenario	272	START	1691003237920	1691003237920
USER	Get Data Scenario	273	START	1691003238000	1691003238000
USER	Get Data Scenario	274	START	1691003238076	1691003238076
USER	Get Data Scenario	275	START	1691003238155	1691003238155
USER	Get Data Scenario	276	START	1691003238233	1691003238233
USER	Get Data Scenario	277	START	1691003238310	1691003238310
USER	Get Data Scenario	278	START	1691003238389	1691003238389
USER	Get Data Scenario	279	START	1691003238468	1691003238468
USER	Get Data Scenario	280	START	1691003238545	1691003238545
USER	Get Data Scenario	281	START	1691003238610	1691003238610
USER	Get Data Scenario	282	START	1691003238685	1691003238685
USER	Get Data Scenario	283	START	1691003238762	1691003238762
USER	Get Data Scenario	284	START	1691003238839	1691003238839
USER	Get Data Scenario	285	START	1691003238901	1691003238901
USER	Get Data Scenario	286	START	1691003238978	1691003238978
USER	Get Data Scenario	287	START	1691003239040	1691003239040
USER	Get Data Scenario	288	START	1691003239118	1691003239118
USER	Get Data Scenario	289	START	1691003239180	1691003239180
USER	Get Data Scenario	290	START	1691003239260	1691003239260
USER	Get Data Scenario	291	START	1691003239337	1691003239337
USER	Get Data Scenario	292	START	1691003239400	1691003239400
USER	Get Data Scenario	293	START	1691003239478	1691003239478
USER	Get Data Scenario	294	START	1691003239541	1691003239541
USER	Get Data Scenario	295	START	1691003239618	1691003239618
USER	Get Data Scenario	296	START	1691003239680	1691003239680
USER	Get Data Scenario	297	START	1691003239758	1691003239758
USER	Get Data Scenario	298	START	1691003239835	1691003239835
USER	Get Data Scenario	299	START	1691003239900	1691003239900
USER	Get Data Scenario	300	START	1691003239990	1691003239990
USER	Get Data Scenario	301	START	1691003240068	1691003240068
USER	Get Data Scenario	302	START	1691003240131	1691003240131
USER	Get Data Scenario	303	START	1691003240210	1691003240210
USER	Get Data Scenario	304	START	1691003240290	1691003240290
USER	Get Data Scenario	305	START	1691003240364	1691003240364
USER	Get Data Scenario	306	START	1691003240441	1691003240441
USER	Get Data Scenario	307	START	1691003240520	1691003240520
USER	Get Data Scenario	308	START	1691003240600	1691003240600
USER	Get Data Scenario	309	START	1691003240675	1691003240675
USER	Get Data Scenario	310	START	1691003240753	1691003240753
USER	Get Data Scenario	311	START	1691003240830	1691003240830
USER	Get Data Scenario	312	START	1691003240907	1691003240907
USER	Get Data Scenario	313	START	1691003240985	1691003240985
USER	Get Data Scenario	314	START	1691003241061	1691003241061
USER	Get Data Scenario	315	START	1691003241138	1691003241138
USER	Get Data Scenario	316	START	1691003241215	1691003241215
USER	Get Data Scenario	317	START	1691003241293	1691003241293
USER	Get Data Scenario	318	START	1691003241369	1691003241369
USER	Get Data Scenario	319	START	1691003241449	1691003241449
USER	Get Data Scenario	320	START	1691003241526	1691003241526
USER	Get Data Scenario	321	START	1691003241603	1691003241603
USER	Get Data Scenario	322	START	1691003241681	1691003241681
USER	Get Data Scenario	323	START	1691003241760	1691003241760
USER	Get Data Scenario	324	START	1691003241837	1691003241837
USER	Get Data Scenario	325	START	1691003241900	1691003241900
USER	Get Data Scenario	326	START	1691003241975	1691003241975
USER	Get Data Scenario	327	START	1691003242040	1691003242040
USER	Get Data Scenario	328	START	1691003242114	1691003242114
USER	Get Data Scenario	329	START	1691003242180	1691003242180
USER	Get Data Scenario	330	START	1691003242269	1691003242269
USER	Get Data Scenario	331	START	1691003242331	1691003242331
USER	Get Data Scenario	332	START	1691003242409	1691003242409
USER	Get Data Scenario	333	START	1691003242470	1691003242470
USER	Get Data Scenario	334	START	1691003242549	1691003242549
USER	Get Data Scenario	335	START	1691003242611	1691003242611
USER	Get Data Scenario	336	START	1691003242690	1691003242690
USER	Get Data Scenario	337	START	1691003242770	1691003242770
USER	Get Data Scenario	338	START	1691003242845	1691003242845
USER	Get Data Scenario	339	START	1691003242923	1691003242923
USER	Get Data Scenario	340	START	1691003243000	1691003243000
USER	Get Data Scenario	341	START	1691003243079	1691003243079
USER	Get Data Scenario	342	START	1691003243156	1691003243156
USER	Get Data Scenario	343	START	1691003243234	1691003243234
USER	Get Data Scenario	344	START	1691003243300	1691003243300
USER	Get Data Scenario	345	START	1691003243390	1691003243390
USER	Get Data Scenario	346	START	1691003243469	1691003243469
USER	Get Data Scenario	347	START	1691003243547	1691003243547
USER	Get Data Scenario	348	START	1691003243610	1691003243610
USER	Get Data Scenario	349	START	1691003243690	1691003243690
USER	Get Data Scenario	350	START	1691003243780	1691003243780
USER	Get Data Scenario	351	START	1691003243842	1691003243842
USER	Get Data Scenario	352	START	1691003243920	1691003243920
USER	Get Data Scenario	353	START	1691003244000	1691003244000
USER	Get Data Scenario	354	START	1691003244077	1691003244077
USER	Get Data Scenario	355	START	1691003244155	1691003244155
USER	Get Data Scenario	356	START	1691003244232	1691003244232
USER	Get Data Scenario	357	START	1691003244310	1691003244310
USER	Get Data Scenario	358	START	1691003244388	1691003244388
USER	Get Data Scenario	359	START	1691003244466	1691003244466
USER	Get Data Scenario	360	START	1691003244543	1691003244543
USER	Get Data Scenario	361	START	1691003244610	1691003244610
USER	Get Data Scenario	362	START	1691003244684	1691003244684
USER	Get Data Scenario	363	START	1691003244762	1691003244762
USER	Get Data Scenario	364	START	1691003244839	1691003244839
USER	Get Data Scenario	365	START	1691003244902	1691003244902
USER	Get Data Scenario	366	START	1691003244979	1691003244979
USER	Get Data Scenario	367	START	1691003245040	1691003245040
USER	Get Data Scenario	368	START	1691003245117	1691003245117
USER	Get Data Scenario	369	START	1691003245180	1691003245180
USER	Get Data Scenario	370	START	1691003245260	1691003245260
USER	Get Data Scenario	371	START	1691003245334	1691003245334
USER	Get Data Scenario	372	START	1691003245400	1691003245400
USER	Get Data Scenario	373	START	1691003245473	1691003245473
USER	Get Data Scenario	374	START	1691003245540	1691003245540
USER	Get Data Scenario	375	START	1691003245612	1691003245612
USER	Get Data Scenario	376	START	1691003245690	1691003245690
USER	Get Data Scenario	377	START	1691003245766	1691003245766
USER	Get Data Scenario	378	START	1691003245845	1691003245845
USER	Get Data Scenario	379	START	1691003245922	1691003245922
USER	Get Data Scenario	380	START	1691003246000	1691003246000
USER	Get Data Scenario	381	START	1691003246077	1691003246077
USER	Get Data Scenario	382	START	1691003246153	1691003246153
USER	Get Data Scenario	383	START	1691003246231	1691003246231
USER	Get Data Scenario	384	START	1691003246309	1691003246309
USER	Get Data Scenario	385	START	1691003246387	1691003246387
USER	Get Data Scenario	386	START	1691003246465	1691003246465
USER	Get Data Scenario	387	START	1691003246530	1691003246530
USER	Get Data Scenario	388	START	1691003246619	1691003246619
USER	Get Data Scenario	389	START	1691003246670	1691003246670
USER	Get Data Scenario	390	START	1691003246758	1691003246758
USER	Get Data Scenario	391	START	1691003246820	1691003246820
USER	Get Data Scenario	392	START	1691003246900	1691003246900
USER	Get Data Scenario	393	START	1691003246980	1691003246980
USER	Get Data Scenario	394	START	1691003247068	1691003247068
USER	Get Data Scenario	395	START	1691003247130	1691003247130
USER	Get Data Scenario	396	START	1691003247210	1691003247210
USER	Get Data Scenario	397	START	1691003247299	1691003247299
USER	Get Data Scenario	398	START	1691003247360	1691003247360
USER	Get Data Scenario	399	START	1691003247440	1691003247440
USER	Get Data Scenario	400	START	1691003247548	1691003247548
REQUEST	1		Get Data	1691003217636	1691003277651	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to servicesqa.siigo.com/13.107.213.41:443 after 60000 ms
REQUEST	2		Get Data	1691003217681	1691003277695	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to servicesqa.siigo.com/13.107.213.41:443 after 60000 ms
REQUEST	3		Get Data	1691003217756	1691003277758	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to servicesqa.siigo.com/13.107.213.41:443 after 60000 ms
REQUEST	4		Get Data	1691003217822	1691003277761	KO	jsonPath($).find.exists preparation crashed: Jackson failed to parse into a valid AST: c.f.j.c.JsonParseException: Unexpected character ('<' (code 60)): expected a valid value (JSON String, Number, Array, Object or token 'null', 'true' or 'false')  at [Source: (io.netty.buffer.ByteBufInputStream); line: 1, column: 2]
REQUEST	5		Get Data	1691003217896	1691003277898	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to servicesqa.siigo.com/13.107.213.41:443 after 60000 ms
REQUEST	6		Get Data	1691003217962	1691003277975	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to servicesqa.siigo.com/13.107.213.41:443 after 60000 ms
REQUEST	7		Get Data	1691003218039	1691003278054	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to servicesqa.siigo.com/13.107.213.41:443 after 60000 ms
REQUEST	8		Get Data	1691003218132	1691003278172	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to servicesqa.siigo.com/13.107.246.41:443 after 60000 ms
REQUEST	9		Get Data	1691003218192	1691003278207	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to servicesqa.siigo.com/13.107.213.41:443 after 60000 ms
REQUEST	10		Get Data	1691003218271	1691003278283	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to servicesqa.siigo.com/13.107.246.41:443 after 60000 ms
REQUEST	18		Get Data	1691003218858	1691003278337	KO	jsonPath($).find.exists preparation crashed: Jackson failed to parse into a valid AST: c.f.j.c.JsonParseException: Unexpected character ('<' (code 60)): expected a valid value (JSON String, Number, Array, Object or token 'null', 'true' or 'false')  at [Source: (io.netty.buffer.ByteBufInputStream); line: 1, column: 2]
REQUEST	14		Get Data	1691003218551	1691003278339	KO	jsonPath($).find.exists preparation crashed: Jackson failed to parse into a valid AST: c.f.j.c.JsonParseException: Unexpected character ('<' (code 60)): expected a valid value (JSON String, Number, Array, Object or token 'null', 'true' or 'false')  at [Source: (io.netty.buffer.ByteBufInputStream); line: 1, column: 2]
REQUEST	11		Get Data	1691003218333	1691003278346	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to servicesqa.siigo.com/13.107.213.41:443 after 60000 ms
REQUEST	12		Get Data	1691003218412	1691003278423	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to servicesqa.siigo.com/13.107.213.41:443 after 60000 ms
REQUEST	13		Get Data	1691003218473	1691003278485	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to servicesqa.siigo.com/13.107.213.41:443 after 60000 ms
REQUEST	15		Get Data	1691003218651	1691003278656	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to servicesqa.siigo.com/13.107.246.41:443 after 60000 ms
REQUEST	16		Get Data	1691003218691	1691003278702	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to servicesqa.siigo.com/13.107.246.41:443 after 60000 ms
REQUEST	17		Get Data	1691003218782	1691003278795	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to servicesqa.siigo.com/13.107.213.41:443 after 60000 ms
REQUEST	20		Get Data	1691003219001	1691003278894	KO	jsonPath($).find.exists preparation crashed: Jackson failed to parse into a valid AST: c.f.j.c.JsonParseException: Unexpected character ('<' (code 60)): expected a valid value (JSON String, Number, Array, Object or token 'null', 'true' or 'false')  at [Source: (io.netty.buffer.ByteBufInputStream); line: 1, column: 2]
REQUEST	19		Get Data	1691003218921	1691003278935	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to servicesqa.siigo.com/13.107.213.41:443 after 60000 ms
REQUEST	21		Get Data	1691003219091	1691003279104	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to servicesqa.siigo.com/13.107.246.41:443 after 60000 ms
REQUEST	22		Get Data	1691003219154	1691003279166	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to servicesqa.siigo.com/13.107.213.41:443 after 60000 ms
REQUEST	23		Get Data	1691003219232	1691003279242	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to servicesqa.siigo.com/13.107.213.41:443 after 60000 ms
REQUEST	24		Get Data	1691003219321	1691003279334	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to servicesqa.siigo.com/13.107.213.41:443 after 60000 ms
REQUEST	25		Get Data	1691003219384	1691003279395	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to servicesqa.siigo.com/13.107.246.41:443 after 60000 ms
REQUEST	26		Get Data	1691003219462	1691003279474	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to servicesqa.siigo.com/13.107.246.41:443 after 60000 ms
REQUEST	27		Get Data	1691003219541	1691003279550	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to servicesqa.siigo.com/13.107.246.41:443 after 60000 ms
REQUEST	28		Get Data	1691003219631	1691003279644	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to servicesqa.siigo.com/13.107.246.41:443 after 60000 ms
