RUN	scala.simulations.Browser.GetDataSimulation	getdatasimulation	1686926394385	 	3.3.1
USER	Get Data Scenario	1	START	1686926395922	1686926395922
USER	Get Data Scenario	2	START	1686926395951	1686926395951
USER	Get Data Scenario	3	START	1686926395972	1686926395972
USER	Get Data Scenario	4	START	1686926395987	1686926395987
USER	Get Data Scenario	5	START	1686926396007	1686926396007
USER	Get Data Scenario	6	START	1686926396029	1686926396029
USER	Get Data Scenario	7	START	1686926396049	1686926396049
USER	Get Data Scenario	8	START	1686926396070	1686926396070
USER	Get Data Scenario	9	START	1686926396092	1686926396092
USER	Get Data Scenario	10	START	1686926396108	1686926396108
USER	Get Data Scenario	11	START	1686926396129	1686926396129
USER	Get Data Scenario	12	START	1686926396150	1686926396150
USER	Get Data Scenario	13	START	1686926396171	1686926396171
USER	Get Data Scenario	14	START	1686926396186	1686926396186
USER	Get Data Scenario	15	START	1686926396207	1686926396207
USER	Get Data Scenario	16	START	1686926396228	1686926396228
USER	Get Data Scenario	17	START	1686926396249	1686926396249
USER	Get Data Scenario	18	START	1686926396269	1686926396269
USER	Get Data Scenario	19	START	1686926396290	1686926396290
USER	Get Data Scenario	20	START	1686926396311	1686926396311
USER	Get Data Scenario	21	START	1686926396326	1686926396326
USER	Get Data Scenario	22	START	1686926396349	1686926396349
REQUEST	1		Get Data	1686926395964	1686926396282	OK	 
REQUEST	4		Get Data	1686926395988	1686926396282	OK	 
REQUEST	2		Get Data	1686926395966	1686926396309	OK	 
REQUEST	3		Get Data	1686926395973	1686926396282	OK	 
REQUEST	10		Get Data	1686926396121	1686926396320	OK	 
REQUEST	5		Get Data	1686926396009	1686926396283	OK	 
REQUEST	13		Get Data	1686926396172	1686926396357	OK	 
REQUEST	8		Get Data	1686926396072	1686926396282	OK	 
REQUEST	6		Get Data	1686926396031	1686926396282	OK	 
REQUEST	9		Get Data	1686926396094	1686926396291	OK	 
REQUEST	11		Get Data	1686926396133	1686926396337	OK	 
REQUEST	7		Get Data	1686926396051	1686926396350	OK	 
REQUEST	12		Get Data	1686926396151	1686926396337	OK	 
REQUEST	14		Get Data	1686926396188	1686926396370	OK	 
USER	Get Data Scenario	23	START	1686926396371	1686926396371
USER	Get Data Scenario	24	START	1686926396391	1686926396391
REQUEST	15		Get Data	1686926396208	1686926396399	OK	 
USER	Get Data Scenario	25	START	1686926396406	1686926396406
REQUEST	16		Get Data	1686926396229	1686926396411	OK	 
USER	Get Data Scenario	26	START	1686926396426	1686926396426
USER	Get Data Scenario	27	START	1686926396448	1686926396448
USER	Get Data Scenario	28	START	1686926396470	1686926396470
USER	Get Data Scenario	29	START	1686926396491	1686926396491
REQUEST	18		Get Data	1686926396271	1686926396492	OK	 
USER	Get Data Scenario	30	START	1686926396511	1686926396511
REQUEST	17		Get Data	1686926396250	1686926396519	OK	 
USER	Get Data Scenario	31	START	1686926396532	1686926396532
REQUEST	19		Get Data	1686926396292	1686926396537	OK	 
USER	Get Data Scenario	32	START	1686926396547	1686926396547
USER	Get Data Scenario	33	START	1686926396567	1686926396567
REQUEST	20		Get Data	1686926396312	1686926396583	OK	 
REQUEST	25		Get Data	1686926396407	1686926396585	OK	 
REQUEST	21		Get Data	1686926396328	1686926396585	OK	 
REQUEST	24		Get Data	1686926396392	1686926396586	OK	 
USER	Get Data Scenario	34	START	1686926396588	1686926396588
REQUEST	23		Get Data	1686926396372	1686926396592	OK	 
REQUEST	26		Get Data	1686926396428	1686926396601	OK	 
USER	Get Data Scenario	35	START	1686926396609	1686926396609
REQUEST	22		Get Data	1686926396360	1686926396610	OK	 
USER	Get Data Scenario	36	START	1686926396630	1686926396630
REQUEST	28		Get Data	1686926396471	1686926396641	OK	 
USER	Get Data Scenario	37	START	1686926396651	1686926396651
REQUEST	27		Get Data	1686926396450	1686926396652	OK	 
USER	Get Data Scenario	38	START	1686926396666	1686926396666
REQUEST	29		Get Data	1686926396492	1686926396669	OK	 
USER	Get Data Scenario	39	START	1686926396687	1686926396687
USER	Get Data Scenario	40	START	1686926396710	1686926396710
USER	Get Data Scenario	41	START	1686926396731	1686926396731
REQUEST	32		Get Data	1686926396548	1686926396735	OK	 
REQUEST	31		Get Data	1686926396533	1686926396739	OK	 
REQUEST	33		Get Data	1686926396568	1686926396744	OK	 
USER	Get Data Scenario	42	START	1686926396748	1686926396748
REQUEST	30		Get Data	1686926396513	1686926396761	OK	 
REQUEST	34		Get Data	1686926396589	1686926396766	OK	 
USER	Get Data Scenario	43	START	1686926396769	1686926396769
REQUEST	35		Get Data	1686926396611	1686926396783	OK	 
USER	Get Data Scenario	44	START	1686926396790	1686926396790
USER	Get Data Scenario	45	START	1686926396811	1686926396811
REQUEST	36		Get Data	1686926396632	1686926396820	OK	 
REQUEST	37		Get Data	1686926396651	1686926396829	OK	 
USER	Get Data Scenario	46	START	1686926396832	1686926396832
USER	Get Data Scenario	47	START	1686926396846	1686926396846
USER	Get Data Scenario	48	START	1686926396867	1686926396867
REQUEST	39		Get Data	1686926396689	1686926396868	OK	 
REQUEST	38		Get Data	1686926396668	1686926396872	OK	 
USER	Get Data Scenario	49	START	1686926396888	1686926396888
REQUEST	40		Get Data	1686926396712	1686926396894	OK	 
USER	Get Data Scenario	50	START	1686926396910	1686926396910
REQUEST	42		Get Data	1686926396749	1686926396923	OK	 
REQUEST	43		Get Data	1686926396770	1686926396953	OK	 
REQUEST	44		Get Data	1686926396791	1686926396972	OK	 
REQUEST	45		Get Data	1686926396812	1686926396988	OK	 
REQUEST	41		Get Data	1686926396733	1686926396990	OK	 
REQUEST	46		Get Data	1686926396833	1686926397004	OK	 
REQUEST	47		Get Data	1686926396849	1686926397025	OK	 
REQUEST	48		Get Data	1686926396869	1686926397078	OK	 
REQUEST	49		Get Data	1686926396889	1686926397078	OK	 
REQUEST	50		Get Data	1686926396911	1686926397096	OK	 
REQUEST	6		Get Data	1686926397334	1686926397432	OK	 
REQUEST	1		Get Data	1686926397335	1686926397436	OK	 
REQUEST	8		Get Data	1686926397332	1686926397438	OK	 
REQUEST	3		Get Data	1686926397339	1686926397446	OK	 
REQUEST	4		Get Data	1686926397338	1686926397465	OK	 
REQUEST	7		Get Data	1686926397371	1686926397467	OK	 
REQUEST	11		Get Data	1686926397361	1686926397470	OK	 
REQUEST	10		Get Data	1686926397340	1686926397471	OK	 
REQUEST	12		Get Data	1686926397362	1686926397483	OK	 
REQUEST	13		Get Data	1686926397382	1686926397487	OK	 
REQUEST	2		Get Data	1686926397339	1686926397489	OK	 
REQUEST	15		Get Data	1686926397409	1686926397545	OK	 
REQUEST	14		Get Data	1686926397393	1686926397549	OK	 
REQUEST	9		Get Data	1686926397340	1686926397562	OK	 
REQUEST	18		Get Data	1686926397512	1686926397623	OK	 
REQUEST	17		Get Data	1686926397528	1686926397628	OK	 
REQUEST	16		Get Data	1686926397421	1686926397672	OK	 
REQUEST	19		Get Data	1686926397560	1686926397683	OK	 
REQUEST	25		Get Data	1686926397608	1686926397701	OK	 
REQUEST	21		Get Data	1686926397607	1686926397707	OK	 
REQUEST	26		Get Data	1686926397640	1686926397762	OK	 
REQUEST	20		Get Data	1686926397606	1686926397762	OK	 
REQUEST	24		Get Data	1686926397608	1686926397769	OK	 
REQUEST	22		Get Data	1686926397639	1686926397769	OK	 
REQUEST	23		Get Data	1686926397640	1686926397776	OK	 
REQUEST	28		Get Data	1686926397667	1686926397808	OK	 
REQUEST	29		Get Data	1686926397690	1686926397823	OK	 
REQUEST	5		Get Data	1686926397337	1686926397830	OK	 
REQUEST	32		Get Data	1686926397767	1686926397869	OK	 
REQUEST	33		Get Data	1686926397768	1686926397871	OK	 
REQUEST	31		Get Data	1686926397766	1686926397874	OK	 
REQUEST	34		Get Data	1686926397800	1686926397900	OK	 
REQUEST	35		Get Data	1686926397798	1686926397900	OK	 
