RUN	scala.simulations.Browser.GetDataSimulation	getdatasimulation	1687467912057	 	3.3.1
USER	Get Data Scenario	1	START	1687467914269	1687467914269
USER	Get Data Scenario	2	START	1687467914269	1687467914269
USER	Get Data Scenario	4	START	1687467914310	1687467914310
USER	Get Data Scenario	3	START	1687467914310	1687467914310
USER	Get Data Scenario	7	START	1687467914346	1687467914346
USER	Get Data Scenario	5	START	1687467914346	1687467914346
USER	Get Data Scenario	6	START	1687467914346	1687467914346
USER	Get Data Scenario	8	START	1687467914358	1687467914358
USER	Get Data Scenario	9	START	1687467914358	1687467914358
USER	Get Data Scenario	10	START	1687467914377	1687467914377
USER	Get Data Scenario	11	START	1687467914378	1687467914378
USER	Get Data Scenario	12	START	1687467914392	1687467914392
USER	Get Data Scenario	14	START	1687467914411	1687467914411
USER	Get Data Scenario	13	START	1687467914412	1687467914412
USER	Get Data Scenario	15	START	1687467914423	1687467914423
USER	Get Data Scenario	16	START	1687467914428	1687467914428
USER	Get Data Scenario	17	START	1687467914439	1687467914439
USER	Get Data Scenario	18	START	1687467914455	1687467914455
USER	Get Data Scenario	19	START	1687467914458	1687467914458
USER	Get Data Scenario	20	START	1687467914512	1687467914512
USER	Get Data Scenario	21	START	1687467914515	1687467914515
USER	Get Data Scenario	23	START	1687467914516	1687467914516
USER	Get Data Scenario	24	START	1687467914519	1687467914519
USER	Get Data Scenario	26	START	1687467914537	1687467914537
USER	Get Data Scenario	25	START	1687467914537	1687467914537
USER	Get Data Scenario	27	START	1687467914538	1687467914538
USER	Get Data Scenario	22	START	1687467914524	1687467914524
USER	Get Data Scenario	28	START	1687467914562	1687467914562
USER	Get Data Scenario	29	START	1687467914562	1687467914562
USER	Get Data Scenario	31	START	1687467914601	1687467914601
USER	Get Data Scenario	30	START	1687467914601	1687467914601
USER	Get Data Scenario	32	START	1687467914609	1687467914609
USER	Get Data Scenario	33	START	1687467914609	1687467914609
USER	Get Data Scenario	34	START	1687467914610	1687467914610
USER	Get Data Scenario	35	START	1687467914626	1687467914626
USER	Get Data Scenario	36	START	1687467914629	1687467914629
USER	Get Data Scenario	37	START	1687467914640	1687467914640
USER	Get Data Scenario	38	START	1687467914648	1687467914648
USER	Get Data Scenario	39	START	1687467914659	1687467914659
USER	Get Data Scenario	40	START	1687467914689	1687467914689
USER	Get Data Scenario	41	START	1687467914690	1687467914690
USER	Get Data Scenario	42	START	1687467914691	1687467914691
USER	Get Data Scenario	44	START	1687467914822	1687467914822
USER	Get Data Scenario	45	START	1687467914823	1687467914823
USER	Get Data Scenario	43	START	1687467914822	1687467914822
USER	Get Data Scenario	46	START	1687467914824	1687467914824
USER	Get Data Scenario	48	START	1687467914826	1687467914826
USER	Get Data Scenario	47	START	1687467914826	1687467914826
USER	Get Data Scenario	49	START	1687467914826	1687467914826
USER	Get Data Scenario	50	START	1687467914826	1687467914826
USER	Get Data Scenario	51	START	1687467914826	1687467914826
USER	Get Data Scenario	52	START	1687467914827	1687467914827
USER	Get Data Scenario	54	START	1687467914827	1687467914827
USER	Get Data Scenario	56	START	1687467914906	1687467914906
USER	Get Data Scenario	55	START	1687467914906	1687467914906
USER	Get Data Scenario	57	START	1687467914907	1687467914907
USER	Get Data Scenario	60	START	1687467914909	1687467914909
USER	Get Data Scenario	59	START	1687467914909	1687467914909
USER	Get Data Scenario	58	START	1687467914909	1687467914909
USER	Get Data Scenario	61	START	1687467914910	1687467914910
USER	Get Data Scenario	64	START	1687467915008	1687467915008
USER	Get Data Scenario	65	START	1687467915008	1687467915008
