RUN	scala.simulations.Browser.GetDataSimulation	getdatasimulation	1690322004403	 	3.3.1
USER	Get Data Scenario	1	START	1690322006061	1690322006061
REQUEST	1		Get Data	1690322006110	1690322006602	OK	 
USER	Get Data Scenario	2	START	1690322007080	1690322007080
REQUEST	2		Get Data	1690322007082	1690322007328	OK	 
REQUEST	1		Get Data	1690322007642	1690322007849	OK	 
USER	Get Data Scenario	3	START	1690322008073	1690322008073
REQUEST	3		Get Data	1690322008075	1690322008404	OK	 
REQUEST	2		Get Data	1690322008336	1690322008516	OK	 
REQUEST	1		Get Data	1690322008833	1690322008959	OK	 
USER	Get Data Scenario	4	START	1690322009081	1690322009081
REQUEST	4		Get Data	1690322009082	1690322009333	OK	 
REQUEST	3		Get Data	1690322009422	1690322009543	OK	 
REQUEST	2		Get Data	1690322009532	1690322009670	OK	 
USER	Get Data Scenario	5	START	1690322010055	1690322010055
REQUEST	1		Get Data	1690322009950	1690322010075	OK	 
REQUEST	5		Get Data	1690322010057	1690322010332	OK	 
REQUEST	4		Get Data	1690322010353	1690322010501	OK	 
REQUEST	3		Get Data	1690322010543	1690322010675	OK	 
REQUEST	2		Get Data	1690322010662	1690322010800	OK	 
USER	Get Data Scenario	6	START	1690322011064	1690322011064
REQUEST	1		Get Data	1690322011096	1690322011218	OK	 
REQUEST	6		Get Data	1690322011065	1690322011316	OK	 
REQUEST	5		Get Data	1690322011345	1690322011500	OK	 
REQUEST	4		Get Data	1690322011503	1690322011641	OK	 
REQUEST	3		Get Data	1690322011672	1690322011807	OK	 
REQUEST	2		Get Data	1690322011808	1690322011963	OK	 
USER	Get Data Scenario	7	START	1690322012071	1690322012071
REQUEST	7		Get Data	1690322012072	1690322012346	OK	 
REQUEST	1		Get Data	1690322012210	1690322012436	OK	 
REQUEST	6		Get Data	1690322012333	1690322012469	OK	 
REQUEST	5		Get Data	1690322012501	1690322012674	OK	 
REQUEST	4		Get Data	1690322012659	1690322012848	OK	 
REQUEST	3		Get Data	1690322012812	1690322012977	OK	 
USER	Get Data Scenario	8	START	1690322013074	1690322013074
REQUEST	2		Get Data	1690322012967	1690322013121	OK	 
REQUEST	8		Get Data	1690322013076	1690322013336	OK	 
REQUEST	7		Get Data	1690322013352	1690322013495	OK	 
REQUEST	1		Get Data	1690322013433	1690322013579	OK	 
REQUEST	6		Get Data	1690322013463	1690322013597	OK	 
REQUEST	5		Get Data	1690322013682	1690322013828	OK	 
REQUEST	4		Get Data	1690322013833	1690322013963	OK	 
USER	Get Data Scenario	9	START	1690322014065	1690322014065
REQUEST	3		Get Data	1690322013990	1690322014115	OK	 
REQUEST	2		Get Data	1690322014102	1690322014254	OK	 
REQUEST	9		Get Data	1690322014067	1690322014317	OK	 
REQUEST	8		Get Data	1690322014362	1690322014501	OK	 
REQUEST	7		Get Data	1690322014517	1690322014640	OK	 
REQUEST	1		Get Data	1690322014582	1690322014711	OK	 
REQUEST	6		Get Data	1690322014595	1690322014762	OK	 
REQUEST	5		Get Data	1690322014842	1690322015030	OK	 
USER	Get Data Scenario	10	START	1690322015059	1690322015059
REQUEST	4		Get Data	1690322014972	1690322015231	OK	 
REQUEST	3		Get Data	1690322015122	1690322015283	OK	 
REQUEST	10		Get Data	1690322015060	1690322015360	OK	 
REQUEST	2		Get Data	1690322015276	1690322015446	OK	 
REQUEST	9		Get Data	1690322015338	1690322015468	OK	 
REQUEST	8		Get Data	1690322015506	1690322015660	OK	 
REQUEST	7		Get Data	1690322015645	1690322015789	OK	 
REQUEST	1		Get Data	1690322015723	1690322015851	OK	 
REQUEST	6		Get Data	1690322015773	1690322015889	OK	 
REQUEST	5		Get Data	1690322016003	1690322016138	OK	 
REQUEST	4		Get Data	1690322016232	1690322016363	OK	 
REQUEST	3		Get Data	1690322016262	1690322016459	OK	 
REQUEST	10		Get Data	1690322016372	1690322016523	OK	 
REQUEST	2		Get Data	1690322016444	1690322016579	OK	 
REQUEST	9		Get Data	1690322016475	1690322016626	OK	 
REQUEST	8		Get Data	1690322016633	1690322016813	OK	 
REQUEST	7		Get Data	1690322016784	1690322016915	OK	 
REQUEST	1		Get Data	1690322016845	1690322016959	OK	 
REQUEST	6		Get Data	1690322016891	1690322017011	OK	 
REQUEST	5		Get Data	1690322017143	1690322017267	OK	 
REQUEST	4		Get Data	1690322017356	1690322017486	OK	 
REQUEST	3		Get Data	1690322017453	1690322017601	OK	 
REQUEST	2		Get Data	1690322017572	1690322017703	OK	 
REQUEST	10		Get Data	1690322017541	1690322017709	OK	 
REQUEST	9		Get Data	1690322017617	1690322017752	OK	 
REQUEST	8		Get Data	1690322017835	1690322017980	OK	 
REQUEST	7		Get Data	1690322017902	1690322018036	OK	 
REQUEST	1		Get Data	1690322017960	1690322018145	OK	 
REQUEST	6		Get Data	1690322018021	1690322018158	OK	 
REQUEST	5		Get Data	1690322018285	1690322018447	OK	 
REQUEST	4		Get Data	1690322018492	1690322018693	OK	 
REQUEST	3		Get Data	1690322018626	1690322018799	OK	 
REQUEST	10		Get Data	1690322018688	1690322018848	OK	 
REQUEST	2		Get Data	1690322018703	1690322018849	OK	 
REQUEST	9		Get Data	1690322018753	1690322018883	OK	 
REQUEST	8		Get Data	1690322018983	1690322019104	OK	 
REQUEST	7		Get Data	1690322019062	1690322019268	OK	 
REQUEST	1		Get Data	1690322019142	1690322019271	OK	 
REQUEST	6		Get Data	1690322019142	1690322019282	OK	 
REQUEST	5		Get Data	1690322019446	1690322019592	OK	 
REQUEST	4		Get Data	1690322019694	1690322019822	OK	 
REQUEST	3		Get Data	1690322019785	1690322019931	OK	 
REQUEST	10		Get Data	1690322019862	1690322019980	OK	 
REQUEST	9		Get Data	1690322019882	1690322020022	OK	 
REQUEST	2		Get Data	1690322019862	1690322020064	OK	 
REQUEST	8		Get Data	1690322020095	1690322020217	OK	 
REQUEST	7		Get Data	1690322020252	1690322020386	OK	 
REQUEST	1		Get Data	1690322020280	1690322020405	OK	 
REQUEST	6		Get Data	1690322020312	1690322020436	OK	 
REQUEST	5		Get Data	1690322020589	1690322020726	OK	 
REQUEST	4		Get Data	1690322020820	1690322020928	OK	 
REQUEST	3		Get Data	1690322020932	1690322021042	OK	 
REQUEST	10		Get Data	1690322020973	1690322021098	OK	 
REQUEST	9		Get Data	1690322021036	1690322021146	OK	 
REQUEST	2		Get Data	1690322021067	1690322021202	OK	 
REQUEST	8		Get Data	1690322021222	1690322021336	OK	 
REQUEST	7		Get Data	1690322021392	1690322021510	OK	 
REQUEST	6		Get Data	1690322021422	1690322021532	OK	 
REQUEST	1		Get Data	1690322021407	1690322021536	OK	 
REQUEST	5		Get Data	1690322021729	1690322021851	OK	 
REQUEST	4		Get Data	1690322021930	1690322022058	OK	 
REQUEST	3		Get Data	1690322022042	1690322022175	OK	 
REQUEST	10		Get Data	1690322022102	1690322022229	OK	 
REQUEST	9		Get Data	1690322022148	1690322022284	OK	 
REQUEST	2		Get Data	1690322022195	1690322022303	OK	 
REQUEST	8		Get Data	1690322022349	1690322022468	OK	 
REQUEST	7		Get Data	1690322022520	1690322022642	OK	 
REQUEST	1		Get Data	1690322022537	1690322022652	OK	 
REQUEST	6		Get Data	1690322022536	1690322022652	OK	 
REQUEST	5		Get Data	1690322022847	1690322022974	OK	 
REQUEST	4		Get Data	1690322023062	1690322023175	OK	 
REQUEST	3		Get Data	1690322023172	1690322023305	OK	 
REQUEST	10		Get Data	1690322023234	1690322023350	OK	 
REQUEST	9		Get Data	1690322023280	1690322023395	OK	 
REQUEST	2		Get Data	1690322023312	1690322023433	OK	 
REQUEST	8		Get Data	1690322023452	1690322023569	OK	 
REQUEST	7		Get Data	1690322023622	1690322023735	OK	 
REQUEST	6		Get Data	1690322023652	1690322023779	OK	 
REQUEST	1		Get Data	1690322023652	1690322023808	OK	 
REQUEST	5		Get Data	1690322023992	1690322024103	OK	 
REQUEST	4		Get Data	1690322024178	1690322024309	OK	 
REQUEST	3		Get Data	1690322024318	1690322024435	OK	 
REQUEST	10		Get Data	1690322024348	1690322024456	OK	 
REQUEST	9		Get Data	1690322024396	1690322024508	OK	 
REQUEST	2		Get Data	1690322024443	1690322024579	OK	 
REQUEST	8		Get Data	1690322024572	1690322024720	OK	 
REQUEST	7		Get Data	1690322024755	1690322024876	OK	 
REQUEST	6		Get Data	1690322024773	1690322024889	OK	 
REQUEST	1		Get Data	1690322024802	1690322024938	OK	 
REQUEST	5		Get Data	1690322025097	1690322025209	OK	 
REQUEST	4		Get Data	1690322025311	1690322025432	OK	 
REQUEST	10		Get Data	1690322025452	1690322025579	OK	 
REQUEST	3		Get Data	1690322025435	1690322025582	OK	 
REQUEST	9		Get Data	1690322025511	1690322025636	OK	 
REQUEST	2		Get Data	1690322025562	1690322025681	OK	 
REQUEST	8		Get Data	1690322025727	1690322025849	OK	 
REQUEST	7		Get Data	1690322025864	1690322025984	OK	 
REQUEST	6		Get Data	1690322025882	1690322026022	OK	 
REQUEST	1		Get Data	1690322025941	1690322026076	OK	 
REQUEST	5		Get Data	1690322026206	1690322026316	OK	 
REQUEST	4		Get Data	1690322026423	1690322026539	OK	 
REQUEST	3		Get Data	1690322026576	1690322026691	OK	 
REQUEST	10		Get Data	1690322026592	1690322026705	OK	 
REQUEST	9		Get Data	1690322026639	1690322026764	OK	 
REQUEST	2		Get Data	1690322026702	1690322026815	OK	 
REQUEST	8		Get Data	1690322026840	1690322026959	OK	 
REQUEST	7		Get Data	1690322026982	1690322027101	OK	 
REQUEST	6		Get Data	1690322027040	1690322027162	OK	 
REQUEST	1		Get Data	1690322027070	1690322027184	OK	 
REQUEST	5		Get Data	1690322027319	1690322027429	OK	 
REQUEST	4		Get Data	1690322027542	1690322027658	OK	 
REQUEST	3		Get Data	1690322027692	1690322027807	OK	 
REQUEST	10		Get Data	1690322027708	1690322027829	OK	 
REQUEST	9		Get Data	1690322027755	1690322027863	OK	 
REQUEST	2		Get Data	1690322027802	1690322027915	OK	 
REQUEST	8		Get Data	1690322027958	1690322028090	OK	 
REQUEST	7		Get Data	1690322028112	1690322028243	OK	 
REQUEST	6		Get Data	1690322028160	1690322028280	OK	 
REQUEST	1		Get Data	1690322028192	1690322028309	OK	 
REQUEST	5		Get Data	1690322028421	1690322028552	OK	 
REQUEST	4		Get Data	1690322028654	1690322028783	OK	 
REQUEST	3		Get Data	1690322028812	1690322028923	OK	 
REQUEST	10		Get Data	1690322028827	1690322028949	OK	 
REQUEST	9		Get Data	1690322028872	1690322028985	OK	 
REQUEST	2		Get Data	1690322028918	1690322029038	OK	 
REQUEST	8		Get Data	1690322029106	1690322029231	OK	 
REQUEST	7		Get Data	1690322029232	1690322029353	OK	 
REQUEST	6		Get Data	1690322029276	1690322029389	OK	 
REQUEST	1		Get Data	1690322029308	1690322029423	OK	 
REQUEST	5		Get Data	1690322029555	1690322029673	OK	 
REQUEST	4		Get Data	1690322029802	1690322029912	OK	 
REQUEST	3		Get Data	1690322029942	1690322030067	OK	 
REQUEST	10		Get Data	1690322029942	1690322030072	OK	 
REQUEST	9		Get Data	1690322029989	1690322030102	OK	 
REQUEST	2		Get Data	1690322030036	1690322030144	OK	 
REQUEST	8		Get Data	1690322030238	1690322030347	OK	 
REQUEST	7		Get Data	1690322030363	1690322030477	OK	 
REQUEST	6		Get Data	1690322030392	1690322030507	OK	 
REQUEST	1		Get Data	1690322030422	1690322030539	OK	 
REQUEST	5		Get Data	1690322030673	1690322030792	OK	 
REQUEST	4		Get Data	1690322030906	1690322031017	OK	 
REQUEST	3		Get Data	1690322031062	1690322031180	OK	 
REQUEST	9		Get Data	1690322031092	1690322031204	OK	 
REQUEST	10		Get Data	1690322031091	1690322031210	OK	 
REQUEST	2		Get Data	1690322031142	1690322031259	OK	 
REQUEST	8		Get Data	1690322031342	1690322031466	OK	 
REQUEST	6		Get Data	1690322031509	1690322031623	OK	 
REQUEST	7		Get Data	1690322031482	1690322031641	OK	 
REQUEST	1		Get Data	1690322031542	1690322031663	OK	 
REQUEST	5		Get Data	1690322031801	1690322031916	OK	 
REQUEST	4		Get Data	1690322032020	1690322032139	OK	 
REQUEST	10		Get Data	1690322032192	1690322032303	OK	 
REQUEST	3		Get Data	1690322032162	1690322032304	OK	 
REQUEST	9		Get Data	1690322032205	1690322032312	OK	 
REQUEST	2		Get Data	1690322032251	1690322032361	OK	 
REQUEST	8		Get Data	1690322032470	1690322032605	OK	 
REQUEST	6		Get Data	1690322032625	1690322032740	OK	 
REQUEST	7		Get Data	1690322032641	1690322032766	OK	 
REQUEST	1		Get Data	1690322032672	1690322032808	OK	 
REQUEST	5		Get Data	1690322032919	1690322033037	OK	 
REQUEST	4		Get Data	1690322033135	1690322033250	OK	 
REQUEST	10		Get Data	1690322033323	1690322033438	OK	 
REQUEST	9		Get Data	1690322033322	1690322033441	OK	 
REQUEST	3		Get Data	1690322033322	1690322033444	OK	 
REQUEST	2		Get Data	1690322033373	1690322033493	OK	 
REQUEST	8		Get Data	1690322033602	1690322033729	OK	 
REQUEST	6		Get Data	1690322033741	1690322033885	OK	 
REQUEST	7		Get Data	1690322033771	1690322033893	OK	 
REQUEST	1		Get Data	1690322033802	1690322033973	OK	 
REQUEST	5		Get Data	1690322034017	1690322034128	OK	 
REQUEST	4		Get Data	1690322034251	1690322034362	OK	 
